	Unnamed: 0	imdbid	title	clip_name	year	videoid	genre
4572	16983	tt0119715	Mousehunt	Smells Like Gas	1997.0	irQ89Ny0HkI	['Comedy']
4573	5648	tt0352277	De-Lovely	So In Love Scene	2004.0	v2qDlGbaqSQ	['Biography', 'Drama', 'Music']
4574	21991	tt0144715	Holy Smoke	Punch Out	1999.0	oxA2tQ6kfdE	['Comedy', 'Drama']
4575	23706	tt0414387	Pride & Prejudice	You Have Bewitched Me	2005.0	bFsgLhx9dxg	['Drama', 'Romance']
4576	14354	tt0080661	Dressed to Kill	Murder on an Elevator	1980.0	R8_HfT2ndyg	['Mystery', 'Thriller']
4577	5522	tt0486358	Jesus Camp	Levi Preaches Scene	2006.0	xXi-6s-qrQM	['Documentary']
4578	17876	tt0051364	Another Time, Another Place	The Feeling of Things Half Said	1958.0	Upww38-2fyo	['Drama', 'Romance', 'War']
4579	12887	tt0035140	Now, Voyager		1942.0	E90s7ZR3HNw	['Drama', 'Romance']
4580	2343	tt1482459	Dr. Seuss' the Lorax	This Is the Place Scene	2012.0	tp1eVLXEXm8	['Animation', 'Adventure', 'Comedy']
4581	7145	tt0095082	Eight Men Out	Eddie's Bonus	1988.0	0fBA7VUZEgY	['Drama', 'History', 'Sport']
4582	15612	tt0087332	Ghostbusters	The Stay Puft Marshmallow Man	1984.0	7aW8oyTgA60	['Action', 'Comedy', 'Fantasy']
4583	3644	tt0106379	Being Human	Hector Apologizes to Ursula Scene	1994.0	32Fz-BBjVXs	['Comedy', 'Drama']
4584	26182	tt0128853	You've Got Mail	Very First Zinger	1998.0	8yX0E-XQcms	['Comedy', 'Drama', 'Romance']
4585	17733	tt0123755	Cube	Prime Numbers	1997.0	QiVfqVQ5t9A	['Drama', 'Mystery', 'Sci-Fi']
4586	24606	tt0087065	Cloak & Dagger	Witness to a Murder	1984.0	AjZ717HtRy0	['Action', 'Adventure', 'Crime']
4587	16849	tt0110329	Leprechaun 2	Going for the Gold	1994.0	Og_AVlwo94I	['Comedy', 'Fantasy', 'Horror']
4588	3910	tt0070460	Day for Night	A Cat That Can't Act Scene	1973.0	271ymG6B7aw	['Comedy', 'Drama', 'Romance']
4589	23930	tt0170016	How the Grinch Stole Christmas	Oh, the Whomanity!	2000.0	C_4LmbuSmpI	['Comedy', 'Family', 'Fantasy']
4590	10099	tt0095560	Mac and Me	Sucked Away	1988.0	KI-GzP94V8o	['Adventure', 'Family', 'Fantasy']
4591	25462	tt0101540	Cape Fear	Cady Drowns	1991.0	ctyDL-6f90w	['Crime', 'Thriller']
4592	6911	tt0093300	Jaws: The Revenge	The Beast Comes Back	1987.0	8CCr6_Xqt1k	['Adventure', 'Horror', 'Thriller']
4593	19981	tt0325537	Head of State	Security!	2003.0	SXjiv_w2i3Y	['Comedy']
4594	12297	tt0117108	Multiplicity	Doug is Cloned	1996.0	3iZIOZrzbYo	['Comedy', 'Romance', 'Sci-Fi']
4595	25604	tt0034240	Sullivan's Travels	Sully Laughs Again	1941.0	MtTE8aWCe9g	['Adventure', 'Comedy', 'Drama']
4596	1798	tt1037705	The Book of Eli	Old But Resilient	2010.0	vdpUDOxQ0ao	['Action', 'Adventure', 'Drama']
4597	16779	tt0425123	Just Like Heaven	Stay With Me	2005.0	gQ3YdU0WlPw	['Comedy', 'Drama', 'Fantasy']
4598	1167	tt1255919	Holmes & Watson	Drunken Hijinks Scene	2018.0	8D7EY0zKevM	['Comedy', 'Crime', 'Mystery']
4599	19373	tt0054331	Spartacus	Fight to the Death	1960.0	zCLyLBrugD0	['Adventure', 'Biography', 'Drama']
4600	26887	tt0120812	Rush Hour	Do You Understand the Words That Are Coming Out of My Mouth?	1998.0	0Rl9Cxc7uZA	['Action', 'Comedy', 'Crime']
4601	25259	tt1013752	Fast & Furious	20% Angel, 80% Devil	2009.0	NoRnWATJPrA	['Action', 'Thriller']
4602	3636	tt0389860	Click	Family Comes First Scene	2006.0	9O-NfAWrkDM	['Comedy', 'Drama', 'Fantasy']
4603	1662	tt0389790	Bee Movie	Anyone For Tennis? Scene	2007.0	IFBAXbrw31g	['Animation', 'Adventure', 'Comedy']
4604	7910	tt0094074	Superman IV	Moon Battle	1987.0	uQLeZO2Z1YQ	['Action', 'Adventure', 'Family']
4605	7431	tt1605630	American Reunion	Stifler's Revenge	2012.0	a469ezsg86A	['Comedy']
4606	127	tt0118688	Batman & Robin	Let's Kick Some Ice Scene	1997.0	k6dRH6fO3Xw	['Action', 'Sci-Fi']
4607	10611	tt0079817	Rocky II	Adrian Comes Back	1979.0	ui3pnIeA_HM	['Drama', 'Sport']
4608	14241	tt0096769	After Midnight	Pranking the Class	1989.0	2nacHERVnsY	['Horror', 'Thriller']
4609	11530	tt0193560	Texas Rangers	Joining the	2001.0	nxvXYa6n0pY	['Action', 'Adventure', 'Drama']
4610	26819	tt0097958	Christmas Vacation	Cousin Eddie and Snot	1989.0	fKncYRJQRC8	['Comedy']
4611	23779	tt0120616	The Mummy	Goodbye Beni	1999.0	ARUzoPWS4Uk	['Action', 'Adventure', 'Fantasy']
4612	24599	tt0096734	The 'burbs	What Is It?	1989.0	eCfvE03ufF8	['Comedy', 'Mystery', 'Thriller']
4613	4158	tt0263488	Jeepers Creepers	Down the Pipe Scene	2001.0	AZfCHDSJc8c	['Horror', 'Mystery']
4614	9668	tt0280460	The Banger Sisters	Hannah's Speech	2002.0	5KderLI5hEc	['Comedy', 'Drama']
4615	19503	tt0112346	The American President	Sending Some Flowers	1995.0	M-cO3MLYOy8	['Comedy', 'Drama', 'Romance']
4616	18816	tt0995039	Ghost Town	You're Sick	2008.0	qlUmBE6uGu8	['Comedy', 'Drama', 'Fantasy']
4617	24983	tt0088763	Back to the Future	I'm From the Future	1985.0	SR5BfQ4rEqQ	['Adventure', 'Comedy', 'Sci-Fi']
4618	25607	tt0034240	Sullivan's Travels	I Want to Make a Comedy	1941.0	m0z6-iFR-S8	['Adventure', 'Comedy', 'Drama']
4619	19354	tt0236640	Prozac Nation	You're Sick	2001.0	EzW2MKQ5q4s	['Biography', 'Drama', 'Romance']
4620	17444	tt0282120	The Wild Thornberrys Movie	Food Fight	2002.0	OzCu7Cvdsjc	['Animation', 'Adventure', 'Comedy']
4621	26324	tt1212419	Hereafter	Can I Ask You a Question?	2010.0	q-1DREuXwjc	['Drama', 'Fantasy', 'Romance']
4622	14334	tt0085384	Curse of the Pink Panther	Hit the Water!	1983.0	pSzusQmqyxE	['Comedy', 'Crime', 'Mystery']
4623	18803	tt0253754	Star Trek: Nemesis	A Shadow and an Echo	2002.0	NJJDRmtivWI	['Action', 'Adventure', 'Sci-Fi']
4624	9442	tt0116705	Jingle All the Way	Looking for Turbo Man	1996.0	YTcFsdIJ_Xo	['Comedy', 'Family']
4625	786	tt1192628	Rango	The Car Crash Scene	2011.0	TuBXSOUS-U4	['Animation', 'Adventure', 'Comedy']
4626	19627	tt0107076	Hard Target	Chance Hurts van Cleef	1993.0	R6Vbxei-TQc	['Action', 'Adventure', 'Drama']
4627	5704	tt0062765	Bullitt	Hospital Hunt Scene	1968.0	ik-n-L9UNTY	['Action', 'Crime', 'Thriller']
4628	20150	tt0106598	Coneheads	Jehovah's Witnesses	1993.0	XkvIlrLiy9o	['Comedy', 'Sci-Fi']
4629	3475	tt0095925	Pumpkinhead	Kill Me! Scene	1988.0	b2hhdMiOTOE	['Fantasy', 'Horror']
4630	25912	tt1438254	Charlie St. Cloud	The Deal	2010.0	U2p88URI8lg	['Drama', 'Fantasy', 'Romance']
4631	23588	tt0127536	Elizabeth	Assassination Attempt	1998.0	sEnFt6neTu0	['Biography', 'Drama', 'History']
4632	21569	tt0307987	Bad Santa	You People	2003.0	AKONPxrqFxs	['Comedy', 'Crime', 'Drama']
4633	15661	tt1554091	A Better Life	Why Did You Have Me?	2011.0	w57ga2Yiic4	['Drama', 'Romance']
4634	22592	tt0401792	Sin City	Hit Him Again, Wendy	2005.0	MnMZeDmfgmU	['Crime', 'Thriller']
4635	940	tt0168501	The Best Man	Merry Murch Scene	1999.0	cm1NBLlRxy0	['Comedy', 'Drama', 'Romance']
4636	19061	tt0043338	Ace in the Hole	A Big Human Interest Ending	1951.0	Y4_1X9cpFWI	['Drama', 'Film-Noir']
4637	747	tt1258972	The Man With the Iron Fists	Blossom vs. Lion Scene	2012.0	gWGhsJWFOrU	['Action']
4638	10155	tt0053291	Some Like It Hot	Just Call Me Junior	1959.0	qdq07pa6sPA	['Comedy', 'Music', 'Romance']
4639	6935	tt0061747	Hang 'Em High	Fighting Miller	1968.0	zDQueu9EF6M	['Drama', 'Western']
4640	4555	tt0479500	Nancy Drew	Everything Ends Up Okay Scene	2007.0	XqwQlCAM3P0	['Comedy', 'Crime', 'Family']
4641	15437	tt0083131	Stripes	Chicks Dig Me	1981.0	iTwIwfvNJLk	['Comedy', 'War']
4642	14720	tt0310281	A Mighty Wind	Never Did No Wanderin'	2003.0	IeMmE7HvO40	['Comedy', 'Music']
4643	9942	tt0100054	Lord of the Flies	An Offering	1990.0	INE0g4kvXLc	['Adventure', 'Drama', 'Thriller']
4644	25857	tt1371155	Made in Dagenham	Someone's Got To Stop These Exploiting Bastards	2010.0	DkyCu7ryu-w	['Biography', 'Comedy', 'Drama']
4645	5345	tt0093693	Overboard	Was I Always This Miserable? Scene	1987.0	FBpzRIzISeY	['Comedy', 'Romance']
4646	8453	tt0120241	Suicide Kings	Poker Face	1997.0	NHiG4hmxkjQ	['Comedy', 'Crime', 'Drama']
4647	3801	tt0089175	Fright Night	Dawn Arrives Scene	1985.0	PvoBUI7uz-w	['Horror', 'Thriller']
4648	20467	tt0046250	Roman Holiday	Alone With a Man	1953.0	sP9ufyH-Pdg	['Comedy', 'Romance']
4649	24957	tt0023969	Duck Soup	The Mirror Scene	1933.0	VKTT-sy0aLg	['Comedy', 'Musical', 'War']
4650	11765	tt0195945	Next Friday	Puff, Puff, Give Scene	2000.0	kQrU0KRsCNo	['Comedy']
4651	13451	tt0052564	The Angry Red Planet	It's Alive!	1959.0	dso8WOrSRSQ	['Adventure', 'Sci-Fi']
4652	13017	tt0985699	Valkyrie	"No Handed ""Heil"""	2008.0	uMug9lL1Sgg	['Drama', 'History', 'Thriller']
4653	11442	tt1596343	Fast Five	You Only Live Once	2011.0	7ZFGP8b4Nz4	['Action', 'Adventure', 'Thriller']
4654	21488	tt0175142	Scary Movie	I'm So Scared!	2000.0	mw7xjHBJOvs	['Comedy']
4655	21757	tt0118842	Chasing Amy	F*** Lando Calrissian!	1997.0	l4AmSVb6Hew	['Comedy', 'Drama', 'Romance']
4656	24940	tt0099329	Cry-Baby	Teardrops Are Falling	1990.0	fZt8dti-r14	['Comedy', 'Musical']
4657	6021	tt1170358	The Hobbit: The Desolation of Smaug	Lighting the Furnace Scene	-1.0	v9pZdy4lZ7U	['Adventure', 'Fantasy']
4658	16535	tt0215750	Enemy at the Gates	Koulikov Jumps First	2001.0	BF-sTHMVoOc	['Drama', 'History', 'War']
4659	3280	tt0423977	Charlie Bartlett	After School Fights Scene	2007.0	-arTRBtT9d4	['Comedy', 'Drama', 'Romance']
4660	21262	tt0117381	Fear	David Kills Gary	1996.0	tSXp2wB6kXQ	['Crime', 'Drama', 'Mystery']
4661	1370	tt0077504	The End	The Coward's Way Out Scene	1978.0	JuxyMqr7FNA	['Comedy', 'Drama']
4662	3557	tt0164912	Stuart Little	Not Bad for a House Cat	1999.0	KdOgihoZjZY	['Adventure', 'Comedy', 'Family']
4663	12725	tt0165854	The Limey	Shooting Valentine	1999.0	euvUARojiiI	['Crime', 'Drama', 'Mystery']
4664	1603	tt0078163	Revenge of the Pink Panther	The Silver Hornet Scene	1978.0	0z-FtAMg6Vw	['Comedy', 'Crime', 'Mystery']
4665	13857	tt0056241	The Miracle Worker	Helen's Table Manners	1962.0	_W1NRq6DekY	['Biography', 'Drama']
4666	460	tt0085970	Mr. Mom	Diaper Change Scene	1983.0	t794eVHOIvo	['Comedy', 'Drama']
4667	4598	tt0288477	Ghost Ship	Sinking the Ship Scene	2002.0	cMmi5sRe8wc	['Horror']
4668	1242	tt0095647	Mississippi Burning	Federal Bureau of Integration Scene	1988.0	pHBKmT6eNGw	['Crime', 'Drama', 'History']
4669	15009	tt0119177	Gattaca	Escaping the Club	1997.0	MjOXPVmOBSg	['Drama', 'Sci-Fi', 'Thriller']
4670	9463	tt0449010	Eragon	Kills Durza	2006.0	K0xpWKgNCk0	['Action', 'Adventure', 'Family']
4671	20639	tt1462041	Dream House	What is That Out There?	2011.0	WpCGV48yiNQ	['Drama', 'Mystery', 'Thriller']
4672	14156	tt0283897	Assassination Tango	Wrinkles On My Face?	2002.0	H9TUkZR66o4	['Crime', 'Drama', 'Romance']
4673	17227	tt0109340	The Browning Version	It's for You	1994.0	92qwWy1aKH4	['Drama']
4674	21063	tt0377092	Mean Girls	Making Things Right	2004.0	JcP-yeailEM	['Comedy']
4675	17963	tt0098625	We're No Angels	Put My Name on That List!	1989.0	vJFN-ZPqCiQ	['Comedy', 'Crime']
4676	25565	tt0110950	Reality Bites	You Look Like a Doily	1994.0	LdsaucLvRb4	['Comedy', 'Drama', 'Romance']
4677	21870	tt0384806	The Amityville Horror	What's the Catch?	2005.0	PIMIz2z-1mk	['Horror']
4678	1015	tt0099582	Flatliners	The Bully Train Scene	1990.0	r76peMNNiyw	['Drama', 'Horror', 'Sci-Fi']
4679	20453	tt0332379	The School of Rock	Wound Too Tight	2003.0	4QagAGmJcnE	['Comedy', 'Music']
4680	3762	tt0117008	Matilda	Bruce vs. Chocolate Cake Scene	1996.0	EOQeU_6vbeg	['Comedy', 'Family', 'Fantasy']
4681	26279	tt0071230	Blazing Saddles	Boy, Is He Strict	1974.0	bcokL59jeqU	['Comedy', 'Western']
4682	25809	tt0089560	Mask	Rocky's Test Results	1985.0	_2WBjBnwlUs	['Biography', 'Drama']
4683	25846	tt1313092	Animal Kingdom	Let Him Know Who's King	2010.0	5sFu4iEF8dk	['Crime', 'Drama']
4684	11584	tt0427470	The Lookout	Luvlee	2007.0	n3BgbwW6PXc	['Crime', 'Drama', 'Thriller']
4685	26539	tt0163025	Jurassic Park 3	They Set a Trap	2001.0	TTLjOAdckzM	['Action', 'Adventure', 'Sci-Fi']
4686	11414	tt0171359	Hamlet	Where is Polonius?	2000.0	BOwOiWDD_SM	['Drama', 'Romance', 'Thriller']
4687	23490	tt0243155	Bridget Jones's Diary	Tarts and Vicars Party	2001.0	4YZy2deJstI	['Comedy', 'Drama', 'Romance']
4688	18240	tt0119468	Kiss the Girls	Just Me and You	1997.0	KiOiYYsMcM4	['Crime', 'Drama', 'Mystery']
4689	2966	tt0077838	The Last Waltz	Helpless Scene	1978.0	FPtvpjBEEqo	['Documentary', 'Biography', 'Music']
4690	10517	tt0430919	The Best Man	The Engagement Party	2005.0	o-0PQaLy0lc	['Comedy', 'Romance']
4691	2559	tt0451279	Wonder	School Tour Scene	2017.0	ceWNY5eNSWY	['Action', 'Adventure', 'Fantasy']
4692	6219	tt0097647	The Karate Kid Part III	Killer Instinct Scene	-1.0	MPhIzvgB31Y	['Action', 'Drama', 'Family']
4693	20308	tt0054698	Breakfast at Tiffany's	The Mean Reds	1961.0	4jsUIgchHXU	['Comedy', 'Drama', 'Romance']
4694	18225	tt0408985	Last Holiday	Table for One	2006.0	MMiicN9p8a8	['Comedy', 'Romance']
4695	15189	tt0056172	Lawrence of Arabia	A Prophet's Shadow	1962.0	IBeMUoMTeZo	['Adventure', 'Biography', 'Drama']
4696	6418	tt0837562	Hotel Transylvania	Johnnystein Scene	2012.0	vHBKdIq9RGs	['Animation', 'Comedy', 'Family']
4697	11918	tt1136608	Nine	The Mistress Carla	2009.0	3_dOw0UilDY	['Action', 'Sci-Fi', 'Thriller']
4698	24012	tt0089155	Fletch	Inspects a Plane	1985.0	ZY_uGAx3rxE	['Comedy', 'Crime', 'Mystery']
4699	7661	tt1116184	Jackass 3D	High Five	2010.0	rMS4ESFlfDk	['Documentary', 'Action', 'Comedy']
4700	21270	tt0257106	Scary Movie 2	Dinner Made by Hand	2001.0	5t_tgiWatvs	['Comedy']
4701	20551	tt0196229	Zoolander	Center For Kids Who Can't Read Good	2001.0	NQ-8IuUkJJc	['Comedy']
4702	1350	tt0090685	Back to School	Are You Fat? Scene	1986.0	CHOpoOnkRJE	['Comedy', 'Romance', 'Sport']
4703	24385	tt0100301	Opportunity Knocks	George Bush Impression	1990.0	UX3HxJ3eTd0	['Comedy']
4704	13919	tt0054428	The Unforgiven	Sealed With a Kiss	1960.0	ex_KPw6bVwQ	['Drama', 'Romance', 'Western']
4705	6698	tt0905372	The Thing	How I Knew You Were Human	2011.0	tz-XJMspLOA	['Horror', 'Mystery', 'Sci-Fi']
4706	6770	tt0780653	The Wolfman	Wolf in a Gypsy Camp	2010.0	tbdHhLOzT-Y	['Drama', 'Fantasy', 'Horror']
4707	6905	tt0093300	Jaws: The Revenge	The Banana Boat	1987.0	i-VM7_DJlkQ	['Adventure', 'Horror', 'Thriller']
4708	21802	tt0363226	The Blind Swordsman: Zatoichi	Caught Cheating	2003.0	1UqJgV10-wE	['Action', 'Comedy', 'Crime']
4709	15309	tt0108002	Rudy	's Victory	1993.0	ZI63g64kDgY	['Biography', 'Drama', 'Sport']
4710	6711	tt0905372	The Thing	They're Inside	2011.0	u6GTs78NHzQ	['Horror', 'Mystery', 'Sci-Fi']
4711	7943	tt0162222	Cast Away	I Have Made Fire!	2000.0	LUDEjulbqzk	['Adventure', 'Drama', 'Romance']
4712	4153	tt0263488	Jeepers Creepers	The Creeper Shows His Face Scene	2001.0	5ZUgU9CsjDc	['Horror', 'Mystery']
4713	6291	tt0296572	The Chronicles of Riddick	It's an Animal Thing Scene	-1.0	h9Rb7mT3juI	['Action', 'Adventure', 'Sci-Fi']
4714	23680	tt0125439	Notting Hill	Can I Have Your Autograph?	1999.0	ArlsU2_cUbg	['Comedy', 'Drama', 'Romance']
4715	9289	tt0093773	Predator	One Ugly Motherf***er Scene	1987.0	80EaBRgGylo	['Action', 'Adventure', 'Sci-Fi']
4716	18197	tt0078024	Oliver's Story	I Wanna See It	1978.0	E6SfKJ0TmXs	['Drama', 'Romance']
4717	22237	tt0357470	The Battle of Shaker Heights	The Bowland Family	2003.0	qIleHfrMWWE	['Drama', 'Romance', 'Comedy']
4718	25462	tt0101540	Cape Fear	Cady Drowns	1991.0	ctyDL-6f90w	['Crime', 'Thriller']
4719	23473	tt0425112	Hot Fuzz	Mindless Violence	2007.0	pcV9ceH4UvE	['Action', 'Comedy', 'Mystery']
4720	2395	tt0455944	The Equalizer	Her Life Will Go On Scene	2014.0	1DvFzLRPc_w	['Action', 'Crime', 'Thriller']
4721	26559	tt0033804	The Lady Eve	Not Over a Sofa!	1941.0	I8ilwspLbDM	['Comedy', 'Romance']
4722	16873	tt0079640	North Dallas Forty	Pre-Game Final Words	1979.0	DCT__l4_m4g	['Comedy', 'Drama', 'Sport']
4723	5220	tt0115985	Crossworlds	You Are the Weapon Scene	1997.0	9ltpGvaDfBM	['Action', 'Sci-Fi', 'Comedy']
4724	8162	tt0378109	Into the Blue	Jared's Secret Hiding Spot	2005.0	k-RHqxyYzMo	['Action', 'Adventure', 'Crime']
4725	5494	tt1155076	The Karate Kid	Festival Romance Scene	2010.0	0pRYoClF9w4	['Action', 'Drama', 'Family']
4726	24140	tt0463034	You, Me and Dupree	Guy's Night	2006.0	NjFLXuCHUiw	['Comedy', 'Romance']
4727	2381	tt1578275	The Dilemma	Stay Out of My Marriage Scene	2011.0	BLElh2JGufs	['Comedy', 'Drama']
4728	23636	tt0114898	Waterworld	The Mariner Is Freed	1995.0	orgbJEoA7ak	['Action', 'Adventure', 'Sci-Fi']
4729	23949	tt0314331	Love Actually	Sam Runs After Joanna	2003.0	UCjoOOrgVMM	['Comedy', 'Drama', 'Romance']
4730	20401	tt0112697	Clueless	Freeway Freakout	1995.0	lW2JBJSaXUI	['Comedy', 'Romance']
4731	6171	tt0800320	Clash of the Titans	There's a God in You	2010.0	YIZlw1Ou77Y	['Action', 'Adventure', 'Fantasy']
4732	24939	tt0099329	Cry-Baby	High School Hellcats	1990.0	JPEmc2HcMmY	['Comedy', 'Musical']
4733	18447	tt0252028	Surviving Christmas	There Was No Real Family	2004.0	FM_KxbSOjJk	['Comedy', 'Romance']
4734	9343	tt0100114	Marked for Death	Hatcher Battles Screwface	1990.0	ZObnyBWAZSI	['Action', 'Adventure', 'Crime']
4735	21209	tt0409459	Watchmen	Rorschach's Fate	2009.0	NFV2sZJrtDQ	['Action', 'Drama', 'Mystery']
4736	7131	tt0098577	Vampire's Kiss	A Horrible Job	1988.0	xB1tKdhnGaE	['Comedy', 'Horror']
4737	25823	tt0079367	The Jerk	Navin's Birthday	1979.0	O7why8Xo_RQ	['Comedy']
4738	18901	tt0203230	You Can Count on Me	Meeting Uncle Terry	2000.0	Ad4VvlLYJ9o	['Drama']
4739	128	tt0118688	Batman & Robin	I'm Poison Scene	1997.0	73Pm3rkTzb0	['Action', 'Sci-Fi']
4740	13340	tt0385988	Red Riding Hood	The Power of the Wolf	1989.0	FypqAWaSTFU	['Adventure', 'Family', 'Musical']
4741	20095	tt0918927	Doubt	Feathers of Gossip	2008.0	7OmBXWA0Rfc	['Drama', 'Mystery']
4742	24789	tt0899106	Love Happens	You're Really Messed Up	2009.0	FIekWUU704U	['Drama', 'Romance']
4743	13654	tt0098546	UHF	Teaching Poodles How to Fly	1989.0	Btdp-sC8MJI	['Comedy', 'Drama']
4744	20495	tt0074174	The Bad News Bears	Throw the Ball, Joey!	1976.0	Adh_8pva10k	['Comedy', 'Drama', 'Family']
4745	289	tt0087298	Friday the 13th: The Final Chapter	Skinny Dippers Die Scene	1984.0	w80bZTK88mc	['Horror', 'Thriller']
4746	22365	tt0120820	Senseless	Kappa Material	1998.0	z8Z8Qx6-rPY	['Comedy', 'Romance']
4747	19118	tt0088930	Clue	I Didn't Do It!	1985.0	fbwsXqUpZRU	['Comedy', 'Crime', 'Mystery']
4748	17242	tt0101523	The Butcher's Wife	Commit to This Affair!	1991.0	2CcanSjYzlM	['Comedy', 'Fantasy', 'Romance']
4749	6752	tt0116365	The Frighteners	A-Hole with an Uzi	1996.0	lCyS2Gxxzfg	['Comedy', 'Fantasy', 'Horror']
4750	18872	tt0964517	The Fighter	Mickey's Corner	2010.0	HEKPhSJ0PjA	['Biography', 'Drama', 'Sport']
4751	26845	tt0139654	Training Day	Taking the Evidence	2001.0	Hy37hjPUFWo	['Crime', 'Drama', 'Thriller']
4752	22516	tt0227538	Spy Kids	Taking Machete's Spy Plane	2001.0	5lqvuMwYODI	['Action', 'Adventure', 'Comedy']
4753	11476	tt0122541	An Ideal Husband	Business or Pleasure?	1999.0	-3upqhXz0nE	['Comedy', 'Romance']
4754	3112	tt0106701	Dennis the Menace	Bathroom Mishaps Scene	1993.0	uE8yYJmpxeI	['Comedy', 'Family']
4755	2850	tt0395169	Hotel Rwanda	The Fog Clears Scene	2004.0	TffPDHIwQtc	['Biography', 'Drama', 'History']
4756	19664	tt0099674	The Godfather: Part 3	I Dread You	1990.0	DBZUhOSY6g0	['Crime', 'Drama']
4757	26694	tt0352248	Cinderella Man	Run It Again	2005.0	zpmLSGixYwM	['Biography', 'Drama', 'History']
4758	16249	tt0486259	American Teen	Colin Wins the Game	2008.0	Y55tkTIy5sc	['Documentary']
4759	22980	tt0138097	Shakespeare in Love	Write Me Well	1998.0	XrxIR2uja8w	['Comedy', 'Drama', 'History']
4760	16743	tt0251736	House of 1000 Corpses	Murder Ride	2003.0	Yg95nS9poCw	['Horror']
4761	11406	tt0171359	Hamlet	What a Piece of Work is a Man	2000.0	6Wk1Sob8Quo	['Drama', 'Romance', 'Thriller']
4762	9924	tt0078872	The Black Stallion	Alec Meets the Stallion	1979.0	8TM2yB381fc	['Adventure', 'Family', 'Sport']
4763	18256	tt0119360	In & Out	F*** Barbra Streisand!	1997.0	0yYUlLFlw1I	['Comedy', 'Romance']
4764	2651	tt1528854	Daddy's Home	New Dad on the Block Scene	2015.0	vk5Kr-zV8AE	['Comedy', 'Family']
4765	1835	tt0974015	Justice League	The Story of Steppenwolf Scene	2017.0	f2FzrfnfQPY	['Action', 'Adventure', 'Fantasy']
4766	10463	tt0250202	All Over the Guy	Taking a Break	2001.0	qvo_HDqOKww	['Comedy', 'Romance']
4767	16229	tt0312329	Against the Ropes	You Fight for Me	2004.0	3JLDAyAEaqI	['Biography', 'Drama', 'Romance']
4768	10174	tt0101587	City Slickers	The Secret of Life	1991.0	PunAKEccqyU	['Comedy']
4769	20310	tt0054698	Breakfast at Tiffany's	Stealing for the Thrill	1961.0	YQdnuL6YRBc	['Comedy', 'Drama', 'Romance']
4770	3222	tt0234829	Summer Catch	Lawn Girl Scene	2001.0	326RvY72nmE	['Comedy', 'Drama', 'Romance']
4771	8698	tt1408253	Ride Along	You Got No Legs	2014.0	35D2hJCrDVw	['Action', 'Comedy', 'Crime']
4772	18273	tt0319531	I'll Sleep When I'm Dead	Will Returns	2003.0	OXaqam1ZdZs	['Crime', 'Drama', 'Mystery']
4773	18210	tt0056267	My Geisha	Kissing Is Most Interesting	1962.0	3FDh8EtZETg	['Comedy', 'Drama', 'Romance']
4774	24329	tt0478311	Knocked Up	People Like Pregnant	2007.0	WjQovCr8Tgs	['Comedy', 'Romance']
4775	21831	tt0160862	She's All That	Taylor's Hot and Heavy Spring Break	1999.0	_OiXT87RhvA	['Comedy', 'Romance']
4776	7037	tt0480271	Van Wilder 2: The Rise of Taj	Taj Is Rejected	2006.0	HcadJjFOhcg	['Comedy', 'Romance']
4777	9892	tt0095444	Killer Klowns from Outer Space	What in Tarnation's Going On Here?	1988.0	dIw0nCJpAqE	['Comedy', 'Horror', 'Sci-Fi']
4778	7159	tt0106387	Benny & Joon	You Need Me to Be Sick	1993.0	pQ68ImO9dBU	['Comedy', 'Drama', 'Romance']
4779	6340	tt1038686	Legion	It's Just One Baby	2010.0	dgJKcCZkXxY	['Action', 'Adventure', 'Fantasy']
4780	26734	tt0431308	P.S. I Love You	From Beyond the Grave	2007.0	Fz9HnTVx52g	['Comedy', 'Drama', 'Romance']
4781	11589	tt0052618	Ben-Hur	The Chariot Race	1959.0	frE9rXnaHpE	['Adventure', 'Drama', 'History']
4782	13708	tt0092003	Stagecoach	The Woman My Momma Warned Me About	1986.0	TO01P7dpKV4	['Action', 'Drama', 'Western']
4783	4688	tt1489889	Central Intelligence	Marriage Counseling Scene	2016.0	ssxqmxjrx2c	['Action', 'Comedy', 'Crime']
4784	25262	tt1013752	Fast & Furious	Dom Wins	2009.0	FD3Xh_Qez_Y	['Action', 'Thriller']
4785	3423	tt1216491	Kill the Messenger	The Ends Justify the Means Scene	2014.0	rtYKhaQStZE	['Biography', 'Crime', 'Drama']
4786	13747	tt0071746	Lenny	To Come	1974.0	2i-3w7WnPiU	['Biography', 'Drama']
4787	21202	tt0409459	Watchmen	Nite Owl Rescue	2009.0	nVrzbfxxcZ8	['Action', 'Drama', 'Mystery']
4788	9080	tt0119313	Hope Floats	Dancing's Just a Conversation	1998.0	Jt0kFbvL7yg	['Drama', 'Romance']
4789	3356	tt0120787	A Perfect Murder	Nice to Meet You Scene	1998.0	JanwLiyFPAU	['Crime', 'Drama', 'Thriller']
4790	24652	tt0493464	Wanted	Curving Bullets on a Train	2008.0	qD6IXIE0cok	['Action', 'Crime', 'Fantasy']
