	Unnamed: 0.1	Unnamed: 0	imdbid	title	clip_name	year	videoid	genre
748	3892	6358	tt0079522	Manhattan	The Planetarium	1979.0	P2oF9-9UpbQ	['Comedy', 'Drama', 'Romance']
749	4932	15377	tt0208092	Snatch	One-Punch Mickey	2000.0	isyFunAeYnQ	['Comedy', 'Crime']
750	3509	26877	tt0120888	The Wedding Singer	A Drunken Toast	1998.0	lt9IJX0qI6o	['Comedy', 'Music', 'Romance']
751	12495	16532	tt0215750	Enemy at the Gates	Endgame	2001.0	Giom5_byviI	['Drama', 'History', 'War']
752	12136	20226	tt0110622	Naked Gun 33 1/3: The Final Insult	Best Picture	1994.0	_ZJUuDLqjzU	['Comedy', 'Crime']
753	2825	23835	tt0120693	Half Baked	A Cheap Date With Mary Jane	1998.0	dHPnUPFcxdE	['Comedy', 'Crime']
754	5512	12804	tt0115685	The Birdcage	Naked Greek Bowls	1996.0	1_7FYr4JsF0	['Comedy']
755	9614	18628	tt1126618	Morning Glory	It's Tough to Get Between You and a Sausage	2010.0	h52UYfkLhXg	['Comedy', 'Drama', 'Romance']
756	9206	3627	tt0371246	Spanglish	Good Guy, Bad Guy Scene	2004.0	nO7qxQsQK44	['Comedy', 'Drama', 'Romance']
757	16447	13693	tt0086567	WarGames	David & Jennifer Kiss	1983.0	k9WhxTOA19s	['Sci-Fi', 'Thriller']
758	9734	17392	tt0095897	The Presidio	Car Love	1988.0	_BMYVDOOQ0E	['Action', 'Crime', 'Mystery']
759	11465	8975	tt0120461	Volcano	Open Hoses	1997.0	LkWeBzzBUXY	['Action', 'Drama', 'Sci-Fi']
760	14758	19582	tt0088850	Brewster's Millions	Spike Talks Trash	1985.0	JZbJcEKVBqk	['Comedy']
761	16912	5802	tt0033467	Citizen Kane	Rosebud Scene	-1.0	fr93wwtiKQM	['Drama', 'Mystery']
762	13473	6249	tt1217613	Battle: Los Angeles	Saving Civilians Scene	-1.0	Q0okgIEkRJM	['Action', 'Sci-Fi']
763	2195	23486	tt0116483	Happy Gilmore	Chubbs Sees Pro Material	1996.0	qDR_yTik_xo	['Comedy', 'Sport']
764	14128	21038	tt0094608	The Accused	You Sold Me Out	1988.0	sEXIC0OaQSU	['Crime', 'Drama']
765	5229	20114	tt0093748	Planes, Trains & Automobiles	Chatty Cathy	1987.0	iU0CuPH7akM	['Comedy', 'Drama']
766	16973	11283	tt0497465	Vicky Cristina Barcelona	Chronic Dissatisfaction	2008.0	gNSs_gF1T_Q	['Comedy', 'Drama', 'Romance']
767	5803	26894	tt0087363	Gremlins	The Deagle Has Landed	1984.0	KBaCHull47I	['Comedy', 'Fantasy', 'Horror']
768	16650	11883	tt0103776	Batman Returns	I Am Catwoman Scene	1992.0	aokJADOVMC0	['Action', 'Crime', 'Fantasy']
769	2001	16717	tt0815236	She's Out of My League	Meeting the Family	2010.0	DPksJcC1e_c	['Comedy', 'Romance']
770	1254	17979	tt0314676	The Singing Detective	At the Hop	2003.0	5ud6mZ5SULk	['Comedy', 'Crime', 'Musical']
771	2857	25923	tt0020629	All Quiet on the Western Front	To Die For Your Country	1930.0	rSPj_G2yVz4	['Drama', 'War']
772	1819	471	tt0289765	Red Dragon	A Visit From the Dragon Scene	2002.0	QAO6uTkGpjM	['Crime', 'Drama', 'Thriller']
773	7919	25413	tt0114746	12 Monkeys	Plague of Madness	1995.0	9l_U2xXb9VI	['Mystery', 'Sci-Fi', 'Thriller']
774	15783	3919	tt0070460	Day for Night	"Filming ""Meet Pamela"" Scene"	1973.0	W6KRJEKYY7k	['Comedy', 'Drama', 'Romance']
775	9449	22055	tt0035423	Kate & Leopold	I've Been Warned About You	2001.0	Aw1mnorjq-o	['Comedy', 'Fantasy', 'Romance']
776	10904	19245	tt0864761	The Duchess	Close Your Eyes	2008.0	7h14GBiAZxo	['Biography', 'Drama', 'History']
777	16061	7455	tt0816711	World War Z	Zombie Stampede	2013.0	YqjCnk31_Ss	['Action', 'Adventure', 'Horror']
778	1878	10854	tt0093870	RoboCop	Your Move, Creep	1987.0	9cySKHPqIjw	['Action', 'Crime', 'Sci-Fi']
779	12261	11518	tt0144964	Highlander: Endgame	Take My Vengeance	2000.0	-iuSE7NVc8c	['Action', 'Adventure', 'Fantasy']
780	7065	20290	tt0082766	Mommie Dearest	Christina Stands Up To Mother	1981.0	7n1uwzYOBa0	['Biography', 'Drama']
781	2794	24784	tt1216492	Leap Year	I'll Take You	2010.0	9ZY9i9-hoQM	['Comedy', 'Romance']
782	9935	9843	tt0075066	The Pink Panther Strikes Again	Laughing Gas	1976.0	vCuU2y6qR2s	['Comedy', 'Crime']
783	6706	3715	tt1282140	Easy A	A Sexy George?	2010.0	n3K6Fkd5ri8	['Comedy', 'Drama', 'Romance']
784	16231	9189	tt0244970	Someone Like You...	A Late Night Cheer	2001.0	nM0u8GRt_hU	['Comedy', 'Romance']
785	4571	20930	tt0109444	Clear and Present Danger	Blowing Up the Bunker	1994.0	T7pci4SIGCo	['Action', 'Crime', 'Drama']
786	6753	3155	tt0817230	Valentine's Day	And Then I Liked Him	2010.0	_Xe_d5rtWpQ	['Comedy', 'Romance']
787	3608	15530	tt0087781	The Natural	Knock the Cover Off the Ball	1984.0	tlNLhuxeDJQ	['Drama', 'Sport']
788	13760	20395	tt0112697	Clueless	R.S.V.P.	1995.0	Yf7MT1p1VNI	['Comedy', 'Romance']
789	1549	9288	tt0093773	Predator	What the Hell Are You? Scene	1987.0	xEvb7B4O698	['Action', 'Adventure', 'Sci-Fi']
790	9538	8030	tt1408101	Star Trek Into Darkness	Klingon Shootout	2013.0	TwQ1KE0CRrI	['Action', 'Adventure', 'Sci-Fi']
791	14817	10922	tt0082846	On Golden Pond	We'd Like to Sleep Together	1981.0	JHACE2LTz_s	['Drama']
792	7462	15361	tt0105414	Single White Female	Hedy's Makeover	1992.0	mFcz_U62r6s	['Drama', 'Thriller']
793	10931	23957	tt0859163	The Mummy: Tomb of the Dragon Emperor	Bite On This!	2008.0	gKY3ShRZPkA	['Action', 'Fantasy', 'Horror']
794	17224	16184	tt0434139	The Last Kiss	Editing My Life	2006.0	qckVPZkmiNU	['Comedy', 'Drama', 'Romance']
795	441	20621	tt1046173	G.I. Joe: The Rise of Cobra	The Eiffel Tower Falls	2009.0	5ps3fGNzpd0	['Action', 'Adventure', 'Sci-Fi']
796	12313	14617	tt1259571	Twilight: New Moon	We Can't Be Friends Anymore	2009.0	GQlizbovQAg	['Adventure', 'Drama', 'Fantasy']
797	17132	23511	tt0141926	U-571	Men in the Water	2000.0	K40Gt3dk1LY	['Action', 'War']
798	8684	25788	tt1174732	An Education	Art Appreciation	2009.0	bQqcnMHjxvQ	['Drama']
799	2153	5386	tt0087078	Conan the Destroyer	Setting Zula Free Scene	1984.0	hEZcqWRB2iU	['Action', 'Adventure', 'Fantasy']
800	8605	25385	tt0328828	American Wedding	Stifler's Coming	2003.0	0tjKGAwyCIY	['Comedy']
801	17136	19403	tt0116209	The English Patient	The Major Who Takes Thumbs	1996.0	aW4tjKzDEDU	['Drama', 'Romance', 'War']
802	3151	4359	tt1135503	Julie & Julia	Finding Her Calling Scene	2009.0	ptcDoIfzLtI	['Biography', 'Drama', 'Romance']
803	8825	24341	tt0412019	Broken Flowers	Go Visit Them	2005.0	73LReedA7N4	['Comedy', 'Drama', 'Mystery']
804	14927	3383	tt1139668	The Unborn	Jumby Wants to Be Born Now Scene	2009.0	7UnKOlleCCw	['Drama', 'Horror', 'Mystery']
805	15370	11916	tt1136608	Nine	Cinema Italiano	2009.0	bmmxeZEnsL0	['Action', 'Sci-Fi', 'Thriller']
806	8710	20022	tt0942385	Tropic Thunder	Rick Peck, Hollywood Agent	2008.0	KA2ziAAXoqE	['Action', 'Comedy', 'War']
807	15365	731	tt0185431	Little Nicky	Nicky and the Train Scene	2000.0	9eI4mt_lKTw	['Comedy', 'Fantasy']
808	208	24215	tt0118715	The Big Lebowski	Is This Your Homework Larry? Scene	-1.0	PztgWdMEJdg	['Comedy', 'Crime', 'Sport']
809	2259	13661	tt0098546	UHF	Gandhi II	1989.0	4ega5Rcct2s	['Comedy', 'Drama']
810	13776	24162	tt0475394	Smokin' Aces	Elevator Shootout	2006.0	biYVl18JAFM	['Action', 'Crime', 'Drama']
811	660	22354	tt0240510	The Four Feathers	Feathers of Cowardice	2002.0	938jCranAMo	['Action', 'Adventure', 'Drama']
812	7215	15260	tt0031679	Mr. Smith Goes to Washington	Don't You Think I Better Hold This For	1939.0	0v7Ea7kg2gA	['Comedy', 'Drama']
813	6176	5268	tt0094678	Arthur 2: On the Rocks	Messing with Fairchild Scene	1988.0	an8Z9J29zWo	['Comedy', 'Romance']
814	7290	14620	tt1259571	Twilight: New Moon	Motorcycle Lesson	2009.0	pPDz5TWc0Zw	['Adventure', 'Drama', 'Fantasy']
815	8133	2545	tt0451279	Wonder Woman	War Comes to Themyscira Scene	2017.0	KnI9MBbPCT8	['Action', 'Adventure', 'Fantasy']
816	8024	1160	tt1255919	Holmes & Watson	Kissing Ass Scene	2018.0	1J3WNRR4O60	['Comedy', 'Crime', 'Mystery']
817	14526	26124	tt0105435	Sneakers	Defeating the Keypad	1992.0	oG5vsPJ5Tos	['Comedy', 'Crime', 'Drama']
818	4029	21343	tt0113101	Four Rooms	The Parents Leave	1995.0	9XvQJ2Jbg8A	['Comedy']
819	6966	8383	tt0114508	Species	Hunting Sil	1995.0	MFvi1YVig8w	['Action', 'Horror', 'Sci-Fi']
820	11332	17180	tt0324127	Suspect Zero	Shut It Off For Me	2004.0	RVevBZFMkys	['Crime', 'Horror', 'Mystery']
821	4882	15191	tt0056172	Lawrence of Arabia	Attack on Aqaba	1962.0	lChJz2DSpsE	['Adventure', 'Biography', 'Drama']
822	12062	7420	tt0089907	The Return of the Living Dead	Rabid Weasels	1985.0	K7bA4PB0zdk	['Comedy', 'Horror', 'Sci-Fi']
823	4661	1370	tt0077504	The End	The Coward's Way Out Scene	1978.0	JuxyMqr7FNA	['Comedy', 'Drama']
824	12511	14865	tt0101507	Boyz n the Hood	We Got a Problem Here?	1991.0	aCEjVC3Dtn8	['Crime', 'Drama']
825	16769	17930	tt0373908	The Honeymooners	Bad Investments	2005.0	G5nY_snMhic	['Comedy', 'Drama', 'Family']
826	10138	8213	tt0113161	Get Shorty	Beating Up Bear	1995.0	zSBXBMVa_Y0	['Comedy', 'Crime', 'Thriller']
827	9052	13524	tt0089572	The Mean Season	Leaving is Just a Formality	1985.0	D7MotG6VP4I	['Crime', 'Thriller']
828	16219	12809	tt0115685	The Birdcage	Walking Like John Wayne	1996.0	TmO1R-GqD50	['Comedy']
829	3836	20669	tt0105793	Wayne's World	Alice's History Lesson	1992.0	o5FT3IGXtAk	['Comedy', 'Music']
830	6547	20376	tt0116313	The First Wives Club	Thrilling Escape	1996.0	kflvHGnIkoA	['Comedy']
831	6151	18289	tt0080836	Hangar 18	Hangar Destruction	1980.0	k0aqHfvHcsc	['Action', 'Biography', 'Sci-Fi']
832	5677	1401	tt0281686	Bubba Ho-Tep	Classified Sexual Information Scene	2002.0	g2tNQ_6-kpg	['Comedy', 'Fantasy', 'Horror']
833	6097	23582	tt0097216	Do the Right Thing	Racist Stereotypes	1989.0	gLYTObRhcSY	['Comedy', 'Drama']
834	10375	5540	tt0944835	Salt	Explosive Escape Scene	2010.0	sGLXpKnQfSs	['Action', 'Mystery', 'Thriller']
835	12537	13000	tt0120744	The Man in the Iron Mask	Porthos Tries to Hang Himself	1998.0	OL0I-Tf0QRU	['Action', 'Adventure', 'Drama']
836	16518	5189	tt0457572	Fido	The Wrong Side of the Fence Scene	2006.0	jpTj6qTyIwY	['Comedy', 'Drama', 'Horror']
837	7522	6116	tt0067992	Willy Wonka & the Chocolate Factory	Augustus and the Chocolate River  Scene	-1.0	4EF1zYFHbus	['Family', 'Fantasy', 'Musical']
838	13256	5140	tt0079592	Murder by Decree	The Last Pea Scene	1979.0	h1aJoWg4vGo	['Mystery', 'Thriller']
839	3352	25107	tt0762125	Planet 51	Military Strategy	2009.0	mkNO5Y4LOMs	['Animation', 'Adventure', 'Comedy']
840	12734	308	tt0080487	Caddyshack	The Bishop's Final Round Scene	1980.0	Pe5eL8LQdY0	['Comedy', 'Sport']
841	9921	18471	tt0249478	Domestic Disturbance	A Game of Catch	2001.0	aYuatR0B8Uc	['Crime', 'Mystery', 'Thriller']
842	14702	6815	tt0091778	Poltergeist II: The Other Side	They Followed Him	1986.0	309Cnimrm5A	['Horror']
843	10883	3972	tt1568346	The Girl with the Dragon Tattoo	I Just Want My Money Scene	2011.0	iddBzE3syI4	['Crime', 'Drama', 'Mystery']
844	16612	6449	tt1496025	Underworld: Awakening	Find Her, and Destroy Her	2012.0	4HSdmiu24xQ	['Action', 'Drama', 'Fantasy']
845	17271	5816	tt0056193	Lolita	No Longer Your Doup Scene	1962.0	lMXVWQCa_MY	['Crime', 'Drama', 'Romance']
846	17129	12240	tt1245526	Red	Why Are You Trying to Kill Me?	2010.0	6HXgPGZcXe4	['Action', 'Comedy', 'Crime']
847	10323	25874	tt0110074	The Hudsucker Proxy	Looking for a Job	1994.0	WhyNjvISFac	['Comedy', 'Drama', 'Fantasy']
848	3307	2834	tt0095031	Dirty Rotten Scoundrels	Ruprecht Gets Angry Scene	1988.0	nkuKrymtuCg	['Comedy', 'Crime']
849	7793	19367	tt0054331	Spartacus	Goodbye My Life	1960.0	w0cXyGVsUjs	['Adventure', 'Biography', 'Drama']
850	3667	9453	tt0089370	The Jewel of the Nile	A Lucky Reunion	1985.0	w5PGP9-_x5E	['Action', 'Adventure', 'Comedy']
851	7254	13391	tt0102555	Not Without My Daughter	I Won't Leave Her	1991.0	ikfmhFpbWJk	['Drama', 'Thriller']
852	9643	12158	tt0431021	The Possession	The Demon Within	2012.0	oY0IQEEQ35g	['Horror', 'Mystery', 'Thriller']
853	5059	4605	tt0288477	Ghost Ship	A Box of Rats Scene	2002.0	yNhbLL3Xvcw	['Horror']
854	4374	3721	tt0852713	The House Bunny	Sexy Car Wash Scene	2008.0	io-hA6pxffU	['Comedy', 'Romance']
855	4136	17893	tt0060086	Alfie	She Ain't So Ugly After All	1966.0	7O6j3eHsueM	['Comedy', 'Drama']
856	4355	20413	tt0067185	Harold and Maude	It's Rather Hard to Find a Truck	1971.0	6ooboieA_eE	['Comedy', 'Drama', 'Romance']
857	6177	17840	tt0218182	An Everlasting Piece	Who's That?	2000.0	MrL_uWnwPq0	['Comedy']
858	739	3795	tt0409182	Poseidon	Flooding Vents	2006.0	oZ28XpWmN00	['Action', 'Adventure', 'Drama']
859	13695	6430	tt1051904	Goosebumps	Attack of the Giant Praying Mantis	2015.0	wk-P07PoFAk	['Adventure', 'Comedy', 'Family']
860	16035	714	tt0113957	The Net	An Unsuccessful Getaway Scene	1995.0	HZQlFhnFVjg	['Action', 'Crime', 'Drama']
861	1993	7089	tt0068897	The Magnificent Seven Ride!	Only a Boy	1972.0	KbZQdFPxeXE	['Action', 'Western']
862	8379	9595	tt0116282	Fargo	The Wood Chipper Scene	1996.0	0YzsWVUO-_o	['Crime', 'Drama', 'Thriller']
863	4457	3277	tt0423977	Charlie Bartlett	Misadventures of a Teenage Renegade Scene	2007.0	CvoAG6pgdC4	['Comedy', 'Drama', 'Romance']
864	10238	18257	tt0119360	In & Out	Guide to Being a Manly Man	1997.0	xa-P9llTLM4	['Comedy', 'Romance']
865	5754	2450	tt0104815	El Mariachi	Sings Scene	1992.0	KQzNG70KguM	['Action', 'Crime', 'Thriller']
866	9456	3801	tt0089175	Fright Night	Dawn Arrives Scene	1985.0	PvoBUI7uz-w	['Horror', 'Thriller']
867	6896	6448	tt1496025	Underworld: Awakening	Lycan Chase	2012.0	A5fwu8OlNG0	['Action', 'Drama', 'Fantasy']
868	119	21264	tt0117381	Fear	The Security Guard Is Shot	1996.0	UI6mgCAcXzc	['Crime', 'Drama', 'Mystery']
869	7238	9531	tt0838221	The Darjeeling Limited	You're Crazy	2007.0	Em4igIXJRgw	['Adventure', 'Comedy', 'Drama']
870	11395	19446	tt0469641	World Trade Center	Will Gets Out	2006.0	VDU2I4kxPY8	['Drama', 'History', 'Thriller']
871	4279	19725	tt0169547	American Beauty	Gratitude for a Stupid Little Life	1999.0	lscdNc0qTnI	['Drama']
872	15770	12173	tt1259521	The Cabin in the Woods	A Reality T.V. Show Scene	2012.0	ZGcMRCaBh_s	['Horror']
873	14258	13186	tt0065214	The Wild Bunch	He's Mine	1969.0	yDo7fA8sAlM	['Action', 'Adventure', 'Western']
874	10627	24423	tt0338013	Eternal Sunshine of the Spotless Mind	Remember Me	2004.0	lFHLE24hDQY	['Drama', 'Romance', 'Sci-Fi']
875	12662	890	tt0884732	The Wedding Ringer	Best Man Speech Scene	2015.0	k2s7U_7gHtE	['Comedy']
876	451	19589	tt0133751	The Faculty	Science and Fiction	1998.0	H5woQdVbaC0	['Horror', 'Sci-Fi']
877	12453	14397	tt0313911	Agent Cody Banks	Last Stand	2003.0	mJbFV5i5ay8	['Action', 'Adventure', 'Comedy']
878	9093	7199	tt1634122	Johnny English Reborn	Parkour Chase	2011.0	W_WSGHIPSrM	['Action', 'Adventure', 'Comedy']
879	619	5493	tt1155076	The Karate Kid	Picking Yourself Back Up Scene	2010.0	5bWanpZTnSQ	['Action', 'Drama', 'Family']
880	3622	2571	tt0918940	The Legend of Tarzan	Jane Meets Tarzan Scene	2016.0	hIMv_pWXqFY	['Action', 'Adventure', 'Drama']
881	136	8198	tt0109370	Canadian Bacon	The Black Guy Always Dies	1995.0	UdZi8K3PLs0	['Comedy']
882	2187	23878	tt0100814	Tremors	Old Fred's Flock	1990.0	mbKEarx9CCs	['Comedy', 'Horror']
883	9437	4175	tt0144814	The Rage: Carrie 2	True or False? Scene	1999.0	Rt3u4bU6EMU	['Horror', 'Sci-Fi', 'Thriller']
884	15555	18171	tt0250687	Rat Race	Hitler's Car	2001.0	4dsgQb3jkk4	['Adventure', 'Comedy']
885	14735	6048	tt0988045	Sherlock Holmes	Meat or Potatoes? Scene	2009.0	N_c0y8BcKBU	['Action', 'Adventure', 'Crime']
886	10936	20758	tt0116191	Emma	He Wants to Marry Me	1996.0	gNCAj7eS07I	['Comedy', 'Drama', 'Romance']
887	10809	16728	tt0180734	Hardball	Losing G-Baby	2001.0	xrgGccehkKY	['Drama', 'Sport']
888	12437	13607	tt0054047	The Magnificent Seven	We Need Help	1960.0	oepaVuuBAtA	['Action', 'Adventure', 'Western']
889	14746	11411	tt0171359	Hamlet	Get Thee to a Nunnery	2000.0	EzxET3KpvSM	['Drama', 'Romance', 'Thriller']
890	2710	14054	tt0102005	Harley Davidson and the Marlboro Man	Marlboro's Birthday Present	1991.0	kItLDGtPMMI	['Action', 'Crime', 'Drama']
891	15577	6180	tt0120912	Men in Black II	All Hail Jay Scene	-1.0	A9sd10CHAP8	['Action', 'Adventure', 'Comedy']
892	14714	21911	tt0120321	Smoke Signals	You Gotta Have Faith	1998.0	oLQsS64Mgjg	['Comedy', 'Drama']
893	15120	2474	tt0382992	Stealth	EDI Dogfight Scene	2005.0	nP-P4IYLJWY	['Action', 'Adventure', 'Sci-Fi']
894	2819	21929	tt0192071	Get Over It	Sex Club Raid	2001.0	l0Io_aXWgkQ	['Comedy', 'Romance']
895	13291	21070	tt0377092	Mean Girls	Girls Gone Wild!	2004.0	WPYqRaOm1ak	['Comedy']
896	1980	1003	tt1091863	With Great Power: The Stan Lee Story	The Fantastic Four Scene	2010.0	QvMf6_foftw	['Documentary', 'Biography']
897	7054	6459	tt0834001	Underworld: Rise of the Lycans	For the Sake of Your Grandchild	2009.0	4frYhsIGjJU	['Action', 'Fantasy', 'Sci-Fi']
898	13176	24977	tt0088763	Back to the Future		1985.0	AM5EYO5wWMA	['Adventure', 'Comedy', 'Sci-Fi']
899	225	20988	tt0063374	The Odd Couple	Break the Lousy Cup!	1968.0	GtV5-2QXj9Y	['Comedy']
900	10981	18383	tt0109120	Andre	in Danger	1994.0	PJot4Pv7dFI	['Adventure', 'Drama', 'Family']
901	11702	21953	tt0250323	The Deep End	Get Out of My House	2001.0	-o2z2G3y50M	['Crime', 'Drama', 'Mystery']
902	16848	11724	tt0244244	Swordfish	No Deal	2001.0	L8Ig4HbgA0c	['Action', 'Crime', 'Thriller']
903	12064	20629	tt0158983	South Park: Bigger Longer & Uncut	Blame Canada	1999.0	bOR38552MJA	['Animation', 'Comedy', 'Fantasy']
904	2887	13054	tt0077597	Gas Pump Girls	Public Nuisance	1979.0	AHV2k4t593E	['Comedy']
905	8861	20286	tt0082766	Mommie Dearest	Pruning the Garden	1981.0	PtwRKtvezd8	['Biography', 'Drama']
906	5343	17442	tt0282120	The Wild Thornberrys Movie	Debbie's New Friend	2002.0	gW3KZsBwQzw	['Animation', 'Adventure', 'Comedy']
907	8454	24773	tt0947810	Green Zone	Intelligence Problem	2009.0	J1668qPavto	['Action', 'Drama', 'Thriller']
908	16360	18883	tt0071771	The Longest Yard	Ball Breaker	1974.0	HWAQ8rTBLUk	['Comedy', 'Crime', 'Drama']
909	12156	22262	tt0489327	Venus	Silly Old Fools	2006.0	OYwDIrdkJ3Y	['Comedy', 'Drama', 'Romance']
910	9971	7429	tt1605630	American Reunion	There Are Services	2012.0	5Xbdu0wnun4	['Comedy']
911	1360	9469	tt0382077	Hide and Seek	Goodbye Charlie	2005.0	sqhPvOlgzjo	['Drama', 'Horror', 'Mystery']
912	6157	19192	tt0796366	Star Trek	Spock Meets Spock	2009.0	8Ppo5YIYwTM	['Action', 'Adventure', 'Sci-Fi']
913	7129	5788	tt0475290	Hail, Caesar!	Catching the Submarine Scene	-1.0	mqhpZ30uNic	['Comedy', 'Drama', 'Music']
914	11731	6317	tt0948470	The Amazing Spider Man	Spider Man vs. The Lizard Scene	-1.0	4uc2qplSyss	['Action', 'Sci-Fi']
915	15806	25949	tt1053424	Repo Men	A Slick Salesman	2009.0	OSca1EnBNJA	['Action', 'Adventure', 'Crime']
916	6056	15757	tt0086508	Uncommon Valor	Blaster's Last Stand	1983.0	J4yrUjXQJdQ	['Action', 'Drama', 'Thriller']
917	5004	24629	tt0087995	Repo Man	Don't Go Running to the Man	1984.0	ewvHk1nM5u0	['Action', 'Comedy', 'Crime']
918	12197	17443	tt0282120	The Wild Thornberrys Movie	Let's Dance	2002.0	WlaQZKko8bk	['Animation', 'Adventure', 'Comedy']
919	7669	9598	tt0116282	Fargo	TruCoat Scene	1996.0	B2LLB9CGfLs	['Crime', 'Drama', 'Thriller']
920	11449	11871	tt0239395	Cats & Dogs	Mr. Tinkles' Ransom Video	2001.0	XQUKOgrir0A	['Action', 'Comedy', 'Family']
921	4461	13615	tt0054047	The Magnificent Seven	Gunfighter Arithmetic	1960.0	nyMtN_aHC_8	['Action', 'Adventure', 'Western']
922	16100	24268	tt0091225	Howard the Duck	Howard's Wallet	1986.0	VUChuDMVqvY	['Action', 'Adventure', 'Comedy']
923	13383	21495	tt0340377	The Station Agent	Fin Meets Joe	2003.0	fvxvrapx3UI	['Comedy', 'Drama']
924	7077	1421	tt1502407	Halloween	Bathroom Bloodshed Scene	2018.0	bEBQWhgGM1g	['Horror', 'Thriller']
925	2590	6372	tt0316654	Spider Man Movie	Bridge Rescue Scene	2002.0	Xt0Fv0W-CSo	['Action', 'Adventure', 'Sci-Fi']
926	1907	7505	tt0290747	Man-Thing	Oily Death Scene	2005.0	hfOL-PefOz4	['Action', 'Adventure', 'Horror']
927	14018	14248	tt0049414	A Kiss Before Dying	Please Forgive Me for Everything	1956.0	Ejp4AjvBuGw	['Crime', 'Film-Noir', 'Mystery']
928	6178	24646	tt0493464	Wanted	Wesley's Rampage	2008.0	37KddyjUxnQ	['Action', 'Crime', 'Fantasy']
929	1180	365	tt0104009	Cool World	Cartoon Apocalypse Scene	1992.0	2vIINq7m10Q	['Animation', 'Comedy', 'Fantasy']
930	14382	15524	tt0120746	The Mask of Zorro	Master and Pupil	1998.0	Du8HRf6pRVY	['Action', 'Adventure', 'Comedy']
931	5768	859	tt0298148	Shrek 2	Happy Endings Scene	2004.0	sOBIrjgDZr4	['Animation', 'Adventure', 'Comedy']
932	10018	3563	tt0164912	Stuart Little	Boat Race Scene	1999.0	OO4LqRUxinE	['Adventure', 'Comedy', 'Family']
933	16121	19257	tt0164334	Along Came a Spider	Partner or Stalker	2001.0	ExYO7B26kkw	['Drama', 'Thriller']
934	15658	7794	tt1055369	Transformers: Revenge of the Fallen	Devastator's Assault Scene	2009.0	UzPRCUNCoIA	['Action', 'Adventure', 'Sci-Fi']
935	6295	13960	tt0091875	Running Scared	Cops vs. Trash Compactor	1986.0	nn-nEk5kpz0	['Action', 'Comedy', 'Crime']
936	11406	25784	tt1174732	An Education	Action Is Character	2009.0	0SwgAb1effg	['Drama']
937	14593	20375	tt0116313	The First Wives Club	Elise Liquidates	1996.0	AnPDhq6O8jo	['Comedy']
938	11939	15276	tt0047296	On the Waterfront	This Is My Church	1954.0	2u1RrWj4RDk	['Crime', 'Drama', 'Thriller']
939	6209	18182	tt0082970	Ragtime	Why Is She Tied Up?	1981.0	TJf7vDKfuFQ	['Drama']
940	8805	5738	tt0109279	Black Beauty	A Good Place Scene	1994.0	V-mlZvBRoOQ	['Adventure', 'Drama', 'Family']
941	2760	842	tt0097778	Look Who's Talking	That's Breast Milk Scene	1989.0	vozjOGBUz2I	['Comedy']
942	6278	1033	tt0190865	Vertical Limit	Avalanche! Scene	2000.0	gH4dw-S1esk	['Action', 'Adventure', 'Drama']
943	824	3044	tt0090056	Spies Like Us	The Operation Scene	1985.0	1iOnKJA2H7I	['Adventure', 'Comedy']
944	71	25493	tt0115783	Bulletproof	Time to Roll	1996.0	3nydBUSR08o	['Action', 'Comedy', 'Crime']
945	13734	13994	tt0122690	Ronin	Everybody Has a Limit	1998.0	hghczTVgav0	['Action', 'Crime', 'Thriller']
946	12700	13555	tt0063415	The Party	Hrundi Blows It	1968.0	DKwC6X7_JU0	['Comedy']
947	2347	24506	tt0372183	The Bourne Supremacy	Goa Car Chase	2004.0	DxRzEdg0p4Q	['Action', 'Mystery', 'Thriller']
948	10015	3813	tt0172493	Girl, Interrupted	Ambivalent Scene	1999.0	pvNA2JkMfSI	['Biography', 'Drama']
949	15223	9177	tt0256380	Shallow Hal	Lunch With Rosemary	2001.0	oARVdCyRT98	['Comedy', 'Drama', 'Fantasy']
950	9460	22576	tt0110912	Pulp Fiction	Ezekiel 25:17	1994.0	x2WK_eWihdU	['Crime', 'Drama']
951	6040	10872	tt0465580	Push	Brother	2009.0	fU-ICxohwSc	['Action', 'Sci-Fi', 'Thriller']
952	1108	16580	tt0050419	Funny Face	Clap Yo' Hands	1957.0	uD2mdsAwJBA	['Comedy', 'Musical', 'Romance']
953	12309	10817	tt1023111	Never Back Down	Training With Roqua	2008.0	5OZbydb0FdY	['Action', 'Drama', 'Sport']
954	12046	16227	tt0312329	Against the Ropes	A New Start	2004.0	bBzNPO001NU	['Biography', 'Drama', 'Romance']
955	4777	9892	tt0095444	Killer Klowns from Outer Space	What in Tarnation's Going On Here?	1988.0	dIw0nCJpAqE	['Comedy', 'Horror', 'Sci-Fi']
