	path	genre	Drama	Act_Adv	Com_Rom	Thr_Hor_Cri
10764	frames\Comedy_Crime\k1z5PejkIyY\1426.jpg	Thr_Hor_Cri	0	0	0	1
10765	frames\Crime_Drama\EEVcrvlYO-w\966.jpg	Thr_Hor_Cri	0	0	0	1
10766	frames\Adventure_Comedy\egTtyS-PlRM\2806.jpg	Act_Adv	0	1	0	0
10767	frames\Horror\J6Cg05MhWbw\1196.jpg	Thr_Hor_Cri	0	0	0	1
10768	frames\Action_Comedy\Drva4gp66lc\1196.jpg	Act_Adv	0	1	0	0
10769	frames\Adventure_Comedy\gwjAFSu_VKM\966.jpg	Act_Adv	0	1	0	0
10770	frames\Comedy_Crime\jx6Rgn1ioAk\2116.jpg	Thr_Hor_Cri	0	0	0	1
10771	frames\Drama\Y9yrupye7B0\1886.jpg	Drama	1	0	0	0
10772	frames\Crime_Drama\7_OiqaOaeNc\1426.jpg	Thr_Hor_Cri	0	0	0	1
10773	frames\Crime_Drama\31LlQhZmSYs\736.jpg	Thr_Hor_Cri	0	0	0	1
10774	frames\Adventure_Drama\Af-N8CLLoqU\2346.jpg	Act_Adv	0	1	0	0
10775	frames\Comedy\khg8XoyKzs4\736.jpg	Com_Rom	0	0	1	0
10776	frames\Drama\T_pKvfMT5ck\736.jpg	Drama	1	0	0	0
10777	frames\Comedy_Horror\B3v1kEzT4bA\506.jpg	Thr_Hor_Cri	0	0	0	1
10778	frames\Comedy_Romance\yD3r8xx3iX8\1196.jpg	Com_Rom	0	0	1	0
10779	frames\Adventure_Comedy\mIvQRRVbt9E\1426.jpg	Act_Adv	0	1	0	0
10780	frames\Comedy_Horror\kgSDN6_VyR0\2346.jpg	Thr_Hor_Cri	0	0	0	1
10781	frames\Drama\Q4r4jGPegHs\46.jpg	Drama	1	0	0	0
10782	frames\Action\FXKx1sX8ESs\46.jpg	Act_Adv	0	1	0	0
10783	frames\Drama_Romance\LAd6SaXDdZ4\736.jpg	Com_Rom	0	0	1	0
10784	frames\Drama\FuJ2soRp1VI\1196.jpg	Drama	1	0	0	0
10785	frames\Crime_Drama\oZePQEUplJs\506.jpg	Thr_Hor_Cri	0	0	0	1
10786	frames\Action_Adventure\nP-P4IYLJWY\3036.jpg	Act_Adv	0	1	0	0
10787	frames\Comedy_Drama\BX-hxkRsaT4\276.jpg	Com_Rom	0	0	1	0
10788	frames\Horror\u2D0kDFKaxE\3496.jpg	Thr_Hor_Cri	0	0	0	1
10789	frames\Adventure_Comedy\uen_1bL_TXc\1656.jpg	Act_Adv	0	1	0	0
10790	frames\Action_Adventure\KMOr9s3kfM0\1886.jpg	Act_Adv	0	1	0	0
10791	frames\Drama_Horror\SzO7T8P4_JA\1426.jpg	Thr_Hor_Cri	0	0	0	1
10792	frames\Action_Adventure\hzmZJcPlJlE\1196.jpg	Act_Adv	0	1	0	0
10793	frames\Comedy\1GiYwJRA2NA\2576.jpg	Com_Rom	0	0	1	0
10794	frames\Drama\tUkE9qaVgmo\2346.jpg	Drama	1	0	0	0
10795	frames\Comedy_Drama\8EdOdfCM1hM\276.jpg	Com_Rom	0	0	1	0
10796	frames\Horror_Thriller\sf2RRCNlz38\1656.jpg	Thr_Hor_Cri	0	0	0	1
10797	frames\Adventure_Comedy\2AeJ2VHssPI\1196.jpg	Act_Adv	0	1	0	0
10798	frames\Adventure_Drama\_c7cV5_jU5Q\736.jpg	Act_Adv	0	1	0	0
10799	frames\Comedy_Drama\aJh1RC2Z474\276.jpg	Com_Rom	0	0	1	0
10800	frames\Comedy\G2Mbj06Ns2Y\1886.jpg	Com_Rom	0	0	1	0
10801	frames\Comedy_Drama\oX3PL_u2LbQ\1196.jpg	Com_Rom	0	0	1	0
10802	frames\Action_Adventure\ILLkD7hTxms\1196.jpg	Act_Adv	0	1	0	0
10803	frames\Drama\mw96cSYo9dU\966.jpg	Drama	1	0	0	0
10804	frames\Horror\xGCLACE7SUI\46.jpg	Thr_Hor_Cri	0	0	0	1
10805	frames\Comedy_Drama\aW4x-PAnrO8\276.jpg	Com_Rom	0	0	1	0
10806	frames\Comedy\sPS0cKOGZO0\736.jpg	Com_Rom	0	0	1	0
10807	frames\Comedy_Drama\mmuJb30cigQ\506.jpg	Com_Rom	0	0	1	0
10808	frames\Adventure\rcIfzdLjjxU\736.jpg	Act_Adv	0	1	0	0
10809	frames\Action\4331uXY0nxA\736.jpg	Act_Adv	0	1	0	0
10810	frames\Action_Comedy\m9rBv4Dn3Bk\506.jpg	Act_Adv	0	1	0	0
10811	frames\Action_Adventure\UwTKqqfS8FQ\506.jpg	Act_Adv	0	1	0	0
10812	frames\Comedy\Fk17A1jyjKo\276.jpg	Com_Rom	0	0	1	0
10813	frames\Drama_Romance\_oBX12cEu-w\1886.jpg	Com_Rom	0	0	1	0
10814	frames\Action_Adventure\kb4jEHmH_kU\1426.jpg	Act_Adv	0	1	0	0
10815	frames\Action_Adventure\Nqt6-rPGGEo\966.jpg	Act_Adv	0	1	0	0
10816	frames\Action_Adventure\GmjAp2eRDH0\966.jpg	Act_Adv	0	1	0	0
10817	frames\Comedy\eyCCuHC08bY\736.jpg	Com_Rom	0	0	1	0
10818	frames\Action_Adventure\MAu2e0VbvY4\1196.jpg	Act_Adv	0	1	0	0
10819	frames\Adventure_Comedy\-MNpOKICOx8\1196.jpg	Act_Adv	0	1	0	0
10820	frames\Action_Comedy\9GF-YNA-iTM\276.jpg	Act_Adv	0	1	0	0
10821	frames\Adventure_Comedy\-MNpOKICOx8\1656.jpg	Act_Adv	0	1	0	0
10822	frames\Crime_Drama\QAFttSucKH4\2576.jpg	Thr_Hor_Cri	0	0	0	1
10823	frames\Action\VDGKUOjQ-Zs\1426.jpg	Act_Adv	0	1	0	0
10824	frames\Action_Horror\oY1tp2HG06w\966.jpg	Thr_Hor_Cri	0	0	0	1
10825	frames\Drama\JCKh3Jsge4E\2346.jpg	Drama	1	0	0	0
10826	frames\Action_Adventure\MiPH7hknJ8k\3496.jpg	Act_Adv	0	1	0	0
10827	frames\Action\eLyhRYJXf1U\3496.jpg	Act_Adv	0	1	0	0
10828	frames\Action_Adventure\2OXtHJgLJr0\2116.jpg	Act_Adv	0	1	0	0
10829	frames\Action_Adventure\yDo7fA8sAlM\2576.jpg	Act_Adv	0	1	0	0
10830	frames\Action_Adventure\h9Rb7mT3juI\736.jpg	Act_Adv	0	1	0	0
10831	frames\Drama\8-ECgs93q1A\1656.jpg	Drama	1	0	0	0
10832	frames\Action_Adventure\vm8sOhr-0lA\2116.jpg	Act_Adv	0	1	0	0
10833	frames\Drama\TBHjt3AyALw\1426.jpg	Drama	1	0	0	0
10834	frames\Drama\pvNA2JkMfSI\3266.jpg	Drama	1	0	0	0
10835	frames\Comedy_Drama\x1FhrhoudSE\1886.jpg	Com_Rom	0	0	1	0
10836	frames\Adventure_Comedy\KLIB40d6Pz8\966.jpg	Act_Adv	0	1	0	0
10837	frames\Action_Adventure\JyEvCZ8kwW4\1426.jpg	Act_Adv	0	1	0	0
10838	frames\Drama\iE9CEAzLPKg\276.jpg	Drama	1	0	0	0
10839	frames\Drama\RfltPijijjA\1886.jpg	Drama	1	0	0	0
10840	frames\Drama_Romance\xKL_T4z0QX4\2576.jpg	Com_Rom	0	0	1	0
10841	frames\Action_Adventure\_oyt0p3Kikg\3496.jpg	Act_Adv	0	1	0	0
10842	frames\Comedy_Romance\mcUWG23hqvw\1196.jpg	Com_Rom	0	0	1	0
10843	frames\Adventure_Comedy\ajb31pJMQmw\2576.jpg	Act_Adv	0	1	0	0
10844	frames\Adventure\R2zNRrOXbPY\3036.jpg	Act_Adv	0	1	0	0
10845	frames\Comedy_Romance\gJyibprvYQk\46.jpg	Com_Rom	0	0	1	0
10846	frames\Drama_Romance\EQCf1YAzPsg\1426.jpg	Com_Rom	0	0	1	0
10847	frames\Drama\fNjMYPeG8IU\46.jpg	Drama	1	0	0	0
10848	frames\Drama_Romance\sjPnuqcrL70\2576.jpg	Com_Rom	0	0	1	0
10849	frames\Action_Adventure\lpod4qQzO7Q\506.jpg	Act_Adv	0	1	0	0
10850	frames\Drama\_Rnaa9qtGgs\1196.jpg	Drama	1	0	0	0
10851	frames\Romance_Thriller\HWDBMnxAk0A\1196.jpg	Thr_Hor_Cri	0	0	0	1
10852	frames\Comedy\lCcWPDXqKi0\966.jpg	Com_Rom	0	0	1	0
10853	frames\Adventure_Comedy\H37dm_eRkLU\736.jpg	Act_Adv	0	1	0	0
10854	frames\Action_Adventure\mTx6_XT9Hns\46.jpg	Act_Adv	0	1	0	0
10855	frames\Action_Comedy\LQNKhY7ws48\2116.jpg	Act_Adv	0	1	0	0
10856	frames\Comedy\q289a8P8Ht8\1196.jpg	Com_Rom	0	0	1	0
10857	frames\Comedy_Drama\--uyzf7X_0c\276.jpg	Com_Rom	0	0	1	0
10858	frames\Action_Adventure\-4Q-MS_oFkw\1426.jpg	Act_Adv	0	1	0	0
10859	frames\Action_Thriller\zuSBq10_5go\1426.jpg	Thr_Hor_Cri	0	0	0	1
10860	frames\Adventure_Drama\luylsO8UlhE\2806.jpg	Act_Adv	0	1	0	0
10861	frames\Adventure_Comedy\YpnqA-vr53Q\2576.jpg	Act_Adv	0	1	0	0
10862	frames\Adventure_Drama\xaILTs-_1z4\736.jpg	Act_Adv	0	1	0	0
10863	frames\Drama\YGlqg2jC3R4\966.jpg	Drama	1	0	0	0
10864	frames\Comedy_Horror\fvVBKWMTSRM\1426.jpg	Thr_Hor_Cri	0	0	0	1
10865	frames\Comedy_Drama\u9A2CYMFfNo\2346.jpg	Com_Rom	0	0	1	0
10866	frames\Comedy_Crime\a-VqYtkvmzw\506.jpg	Thr_Hor_Cri	0	0	0	1
10867	frames\Drama\lOgPGO4JnaA\46.jpg	Drama	1	0	0	0
10868	frames\Drama\r3L0e0izKG4\2346.jpg	Drama	1	0	0	0
10869	frames\Crime_Drama\-opqUSOUDQY\506.jpg	Thr_Hor_Cri	0	0	0	1
10870	frames\Comedy_Romance\xm2ztDqbbZE\966.jpg	Com_Rom	0	0	1	0
10871	frames\Action_Drama\pPuAKVnqJdk\2116.jpg	Act_Adv	0	1	0	0
10872	frames\Crime_Drama\bHW5h5O-e5I\276.jpg	Thr_Hor_Cri	0	0	0	1
10873	frames\Action_Adventure\Z1RHhhCqpqs\1656.jpg	Act_Adv	0	1	0	0
10874	frames\Crime_Drama\ZCZyxZYgKIg\736.jpg	Thr_Hor_Cri	0	0	0	1
10875	frames\Action\UqvuJLOCSxc\736.jpg	Act_Adv	0	1	0	0
10876	frames\Comedy\ZjPPfwVPTDE\1656.jpg	Com_Rom	0	0	1	0
10877	frames\Comedy\08rJmhhQHtY\2116.jpg	Com_Rom	0	0	1	0
10878	frames\Comedy\jaRbZJBLIQo\966.jpg	Com_Rom	0	0	1	0
10879	frames\Adventure_Comedy\wk-P07PoFAk\966.jpg	Act_Adv	0	1	0	0
10880	frames\Comedy_Romance\E-F92GOLVcU\276.jpg	Com_Rom	0	0	1	0
10881	frames\Adventure_Comedy\YtDqlEcfr9w\966.jpg	Act_Adv	0	1	0	0
10882	frames\Action_Drama\xCWkAXGz8W8\2576.jpg	Act_Adv	0	1	0	0
10883	frames\Adventure_Comedy\me9Vweatkto\2346.jpg	Act_Adv	0	1	0	0
10884	frames\Crime_Drama\uNsFppO-q3g\46.jpg	Thr_Hor_Cri	0	0	0	1
10885	frames\Comedy\Fk17A1jyjKo\2576.jpg	Com_Rom	0	0	1	0
10886	frames\Adventure_Horror\hh5iOitreQ8\1196.jpg	Thr_Hor_Cri	0	0	0	1
10887	frames\Action_Drama\COhtZbBhOYU\2806.jpg	Act_Adv	0	1	0	0
10888	frames\Adventure_Comedy\Pf4RjsdJE0I\506.jpg	Act_Adv	0	1	0	0
10889	frames\Comedy\ueAsO0Gq8vI\2116.jpg	Com_Rom	0	0	1	0
10890	frames\Comedy\hkEXnpQ_c5I\1426.jpg	Com_Rom	0	0	1	0
10891	frames\Horror\ZXHuGyv1KXM\2806.jpg	Thr_Hor_Cri	0	0	0	1
10892	frames\Adventure_Drama\rEAbZTpV47E\506.jpg	Act_Adv	0	1	0	0
10893	frames\Drama\iOHElDaRs5E\3266.jpg	Drama	1	0	0	0
10894	frames\Adventure_Comedy\_nnGxztgrQk\1426.jpg	Act_Adv	0	1	0	0
10895	frames\Action_Horror\eiQD0Wk6Ekg\1426.jpg	Thr_Hor_Cri	0	0	0	1
10896	frames\Drama_Romance\aWinsyIVC3E\46.jpg	Com_Rom	0	0	1	0
10897	frames\Horror_Thriller\sf2RRCNlz38\2806.jpg	Thr_Hor_Cri	0	0	0	1
10898	frames\Comedy\CQcGrzmNihY\1426.jpg	Com_Rom	0	0	1	0
10899	frames\Drama\4t7oXxFAlHM\1656.jpg	Drama	1	0	0	0
10900	frames\Comedy_Drama\K0zvX6AGd7Q\46.jpg	Com_Rom	0	0	1	0
10901	frames\Comedy\nTOUiTegqrA\736.jpg	Com_Rom	0	0	1	0
10902	frames\Adventure\i6klSHVWbrk\736.jpg	Act_Adv	0	1	0	0
10903	frames\Action_Horror\WYzUtZMt5A8\1426.jpg	Thr_Hor_Cri	0	0	0	1
10904	frames\Horror\uCG1EiqEAEg\276.jpg	Thr_Hor_Cri	0	0	0	1
10905	frames\Adventure\E-Ts3DuFLDg\1426.jpg	Act_Adv	0	1	0	0
10906	frames\Comedy_Crime\xgkspBFxLi4\2346.jpg	Thr_Hor_Cri	0	0	0	1
10907	frames\Horror\6QYw68kf4sI\1196.jpg	Thr_Hor_Cri	0	0	0	1
10908	frames\Drama_Horror\sqhPvOlgzjo\506.jpg	Thr_Hor_Cri	0	0	0	1
10909	frames\Action_Thriller\nfC8sEnM_5A\2116.jpg	Thr_Hor_Cri	0	0	0	1
10910	frames\Comedy_Romance\QXruKKf3my4\2116.jpg	Com_Rom	0	0	1	0
10911	frames\Crime_Drama\rfeKwl7Dyg0\966.jpg	Thr_Hor_Cri	0	0	0	1
10912	frames\Crime_Drama\77KnithfRRk\3266.jpg	Thr_Hor_Cri	0	0	0	1
10913	frames\Action_Adventure\U89NOSQdgqo\4186.jpg	Act_Adv	0	1	0	0
10914	frames\Crime_Drama\9K_4ZaMc1-4\46.jpg	Thr_Hor_Cri	0	0	0	1
10915	frames\Drama\V15AidhVCSw\736.jpg	Drama	1	0	0	0
10916	frames\Drama_Horror\C2PhwDzcQJY\506.jpg	Thr_Hor_Cri	0	0	0	1
10917	frames\Adventure_Drama\kn8k_ox5OXs\2576.jpg	Act_Adv	0	1	0	0
10918	frames\Action\iX23r272kqg\736.jpg	Act_Adv	0	1	0	0
10919	frames\Drama\V15AidhVCSw\276.jpg	Drama	1	0	0	0
10920	frames\Action_Comedy\hcBF8zYH0s0\506.jpg	Act_Adv	0	1	0	0
10921	frames\Horror_Thriller\qeytg9JLx-o\736.jpg	Thr_Hor_Cri	0	0	0	1
10922	frames\Comedy_Romance\c0RlK3VAmzg\2346.jpg	Com_Rom	0	0	1	0
10923	frames\Action_Adventure\2Pkky-Dncw8\46.jpg	Act_Adv	0	1	0	0
10924	frames\Action\rd8JDPjEoE0\276.jpg	Act_Adv	0	1	0	0
10925	frames\Drama_Romance\DUhgY4ohhQA\506.jpg	Com_Rom	0	0	1	0
10926	frames\Action_Drama\fWxKQF17YHk\276.jpg	Act_Adv	0	1	0	0
10927	frames\Horror\bxAiioYl1bw\2346.jpg	Thr_Hor_Cri	0	0	0	1
10928	frames\Drama\tlNLhuxeDJQ\2576.jpg	Drama	1	0	0	0
10929	frames\Horror_Thriller\Ia7el1fEff8\736.jpg	Thr_Hor_Cri	0	0	0	1
10930	frames\Comedy\80x9FmKsyg4\1886.jpg	Com_Rom	0	0	1	0
10931	frames\Drama_Thriller\79WfcpXDbg4\2806.jpg	Thr_Hor_Cri	0	0	0	1
10932	frames\Action_Drama\fWxKQF17YHk\46.jpg	Act_Adv	0	1	0	0
10933	frames\Drama\8DrsMeY29Kc\1656.jpg	Drama	1	0	0	0
10934	frames\Action_Adventure\uQLeZO2Z1YQ\276.jpg	Act_Adv	0	1	0	0
10935	frames\Action_Adventure\trPOKL7Nguo\2576.jpg	Act_Adv	0	1	0	0
10936	frames\Adventure_Comedy\UfHqN7KPZ5s\1196.jpg	Act_Adv	0	1	0	0
10937	frames\Adventure_Comedy\_ZwkQIBp4TA\2806.jpg	Act_Adv	0	1	0	0
10938	frames\Comedy\_uXfbxevYyg\2576.jpg	Com_Rom	0	0	1	0
10939	frames\Comedy\WoN5cCs0l2M\276.jpg	Com_Rom	0	0	1	0
10940	frames\Action_Adventure\Lgpg6frCrvw\276.jpg	Act_Adv	0	1	0	0
10941	frames\Action_Drama\COhtZbBhOYU\506.jpg	Act_Adv	0	1	0	0
10942	frames\Drama\U0FBVju7fVI\3726.jpg	Drama	1	0	0	0
10943	frames\Comedy_Romance\wuzbUsy6snc\1196.jpg	Com_Rom	0	0	1	0
10944	frames\Action_Comedy\UwPJMQwo2xw\2346.jpg	Act_Adv	0	1	0	0
10945	frames\Comedy_Drama\U1v_Ed4QFC4\2806.jpg	Com_Rom	0	0	1	0
10946	frames\Drama\DHMF-bVxlkc\736.jpg	Drama	1	0	0	0
10947	frames\Comedy_Romance\U9nydZd_emI\2576.jpg	Com_Rom	0	0	1	0
10948	frames\Adventure_Comedy\kk8MNQHBJkY\276.jpg	Act_Adv	0	1	0	0
10949	frames\Crime\8BY36nM4_HI\1196.jpg	Thr_Hor_Cri	0	0	0	1
10950	frames\Comedy_Drama\mmuJb30cigQ\2346.jpg	Com_Rom	0	0	1	0
10951	frames\Action_Adventure\39HR8ZjQnYA\1426.jpg	Act_Adv	0	1	0	0
10952	frames\Drama_Horror\BWMFLJwEVyQ\2116.jpg	Thr_Hor_Cri	0	0	0	1
10953	frames\Drama_Horror\r76peMNNiyw\46.jpg	Thr_Hor_Cri	0	0	0	1
10954	frames\Drama\MeTuNES82O0\1656.jpg	Drama	1	0	0	0
10955	frames\Crime_Drama\-gkBCCbycmQ\736.jpg	Thr_Hor_Cri	0	0	0	1
10956	frames\Horror_Thriller\7bmB4RhsYgQ\2346.jpg	Thr_Hor_Cri	0	0	0	1
10957	frames\Horror_Thriller\gRzjSsXw9PU\1886.jpg	Thr_Hor_Cri	0	0	0	1
10958	frames\Action\H2iK5QHr3Is\2576.jpg	Act_Adv	0	1	0	0
10959	frames\Drama\4t7oXxFAlHM\966.jpg	Drama	1	0	0	0
10960	frames\Comedy_Horror\YZPkrplfycM\2346.jpg	Thr_Hor_Cri	0	0	0	1
10961	frames\Drama_Romance\-85ubSkzSWg\46.jpg	Com_Rom	0	0	1	0
10962	frames\Comedy\8H_aePfIMzQ\736.jpg	Com_Rom	0	0	1	0
10963	frames\Adventure_Comedy\Vs0CShp6HFA\2116.jpg	Act_Adv	0	1	0	0
10964	frames\Horror_Thriller\ryvvNrcMh-c\276.jpg	Thr_Hor_Cri	0	0	0	1
10965	frames\Action_Crime\kk0vH1qJPHk\736.jpg	Thr_Hor_Cri	0	0	0	1
10966	frames\Drama_Romance\h0z4HetQWME\2116.jpg	Com_Rom	0	0	1	0
10967	frames\Comedy_Thriller\BuwF3dRJiS8\2346.jpg	Thr_Hor_Cri	0	0	0	1
10968	frames\Action_Thriller\NzfSLgWkTlY\276.jpg	Thr_Hor_Cri	0	0	0	1
10969	frames\Action_Drama\EzocwDE3VK4\1426.jpg	Act_Adv	0	1	0	0
10970	frames\Adventure_Comedy\gwjAFSu_VKM\2576.jpg	Act_Adv	0	1	0	0
10971	frames\Action_Drama\NFV2sZJrtDQ\1886.jpg	Act_Adv	0	1	0	0
10972	frames\Crime\dKleqAHv-Zw\1196.jpg	Thr_Hor_Cri	0	0	0	1
10973	frames\Drama_Thriller\PnFxS6a2aPU\2116.jpg	Thr_Hor_Cri	0	0	0	1
10974	frames\Comedy_Romance\CHOpoOnkRJE\966.jpg	Com_Rom	0	0	1	0
10975	frames\Drama_Thriller\ITu2LTUPniQ\1426.jpg	Thr_Hor_Cri	0	0	0	1
10976	frames\Action_Adventure\S1Kbym7WYzs\966.jpg	Act_Adv	0	1	0	0
10977	frames\Comedy_Drama\v96ND45Aqmo\276.jpg	Com_Rom	0	0	1	0
10978	frames\Comedy_Drama\HUwVxqQz25Y\2116.jpg	Com_Rom	0	0	1	0
10979	frames\Action_Adventure\hEZcqWRB2iU\3036.jpg	Act_Adv	0	1	0	0
10980	frames\Action_Comedy\Cun-LZvOTdw\276.jpg	Act_Adv	0	1	0	0
10981	frames\Comedy_Drama\gxeIvClLpKI\2806.jpg	Com_Rom	0	0	1	0
10982	frames\Adventure_Comedy\Pf4RjsdJE0I\2806.jpg	Act_Adv	0	1	0	0
10983	frames\Comedy\3OFda9AT-U4\736.jpg	Com_Rom	0	0	1	0
10984	frames\Action_Adventure\PdgSo4Ts7D4\46.jpg	Act_Adv	0	1	0	0
10985	frames\Comedy_Horror\r7J-Qx2InoU\966.jpg	Thr_Hor_Cri	0	0	0	1
10986	frames\Drama\D4TfTzW8GVg\46.jpg	Drama	1	0	0	0
10987	frames\Action_Drama\4d9fx7umXgg\1656.jpg	Act_Adv	0	1	0	0
10988	frames\Comedy_Drama\Pdi_kASSsJs\1426.jpg	Com_Rom	0	0	1	0
10989	frames\Crime_Drama\RYlKhpi--QQ\966.jpg	Thr_Hor_Cri	0	0	0	1
10990	frames\Comedy_Horror\6vtpmEd3SNk\1656.jpg	Thr_Hor_Cri	0	0	0	1
10991	frames\Adventure_Comedy\Kuwa9UzfMGg\2116.jpg	Act_Adv	0	1	0	0
10992	frames\Action_Drama\XUdBdsMc5EQ\2346.jpg	Act_Adv	0	1	0	0
10993	frames\Action_Drama\G6f0w5BRasw\2116.jpg	Act_Adv	0	1	0	0
10994	frames\Drama\VBYiVoNwzQo\2806.jpg	Drama	1	0	0	0
10995	frames\Crime_Drama\PNOuZUHKneY\2116.jpg	Thr_Hor_Cri	0	0	0	1
10996	frames\Action\W9vPRj-c6VQ\1886.jpg	Act_Adv	0	1	0	0
10997	frames\Drama\udHB3tftPz4\1656.jpg	Drama	1	0	0	0
10998	frames\Horror_Thriller\86xtQC4rp98\2116.jpg	Thr_Hor_Cri	0	0	0	1
10999	frames\Action_Adventure\fmIaHAtabSU\2346.jpg	Act_Adv	0	1	0	0
11000	frames\Action_Adventure\PM9t2KSOfK8\736.jpg	Act_Adv	0	1	0	0
11001	frames\Adventure_Comedy\wZWNmL5VsIs\1656.jpg	Act_Adv	0	1	0	0
11002	frames\Comedy_Drama\5Q1f6Oij1NQ\1426.jpg	Com_Rom	0	0	1	0
11003	frames\Drama_Romance\cv62uysSvQE\1426.jpg	Com_Rom	0	0	1	0
11004	frames\Drama_Horror\P0ePytsVcpI\506.jpg	Thr_Hor_Cri	0	0	0	1
11005	frames\Action_Adventure\CU7-qLo7GPo\1196.jpg	Act_Adv	0	1	0	0
11006	frames\Comedy_Drama\uE_EjcgtiVI\966.jpg	Com_Rom	0	0	1	0
11007	frames\Action_Comedy\zoSzqHlvN6s\1886.jpg	Act_Adv	0	1	0	0
11008	frames\Horror_Thriller\7pk5PLxQXJI\46.jpg	Thr_Hor_Cri	0	0	0	1
11009	frames\Drama\VICyZk-XSLA\276.jpg	Drama	1	0	0	0
11010	frames\Adventure_Comedy\MUn6X9lpOZE\276.jpg	Act_Adv	0	1	0	0
11011	frames\Drama\9di5MvVZb1k\1426.jpg	Drama	1	0	0	0
11012	frames\Comedy_Romance\U9nydZd_emI\1656.jpg	Com_Rom	0	0	1	0
11013	frames\Crime_Drama\FD9lsX7gyeo\2346.jpg	Thr_Hor_Cri	0	0	0	1
11014	frames\Comedy_Horror\Jrvr-VIymgo\736.jpg	Thr_Hor_Cri	0	0	0	1
11015	frames\Comedy_Drama\zTueXqC-xfI\46.jpg	Com_Rom	0	0	1	0
11016	frames\Thriller\uDAIoSeEoZA\736.jpg	Thr_Hor_Cri	0	0	0	1
11017	frames\Comedy\i1Nh_3JCFj8\506.jpg	Com_Rom	0	0	1	0
11018	frames\Comedy_Drama\MGIjofJUXyo\736.jpg	Com_Rom	0	0	1	0
11019	frames\Drama\mszANpbvdM8\1886.jpg	Drama	1	0	0	0
11020	frames\Drama_Horror\UglfLjHUNbU\736.jpg	Thr_Hor_Cri	0	0	0	1
11021	frames\Comedy_Drama\PTQLBv8sgDI\2576.jpg	Com_Rom	0	0	1	0
11022	frames\Adventure_Comedy\C9PYzGyIfF8\1196.jpg	Act_Adv	0	1	0	0
11023	frames\Action_Adventure\0y5KiKKCD7A\46.jpg	Act_Adv	0	1	0	0
11024	frames\Adventure\gW7ozVNSL8k\46.jpg	Act_Adv	0	1	0	0
11025	frames\Adventure_Comedy\zuKBp_n_o14\46.jpg	Act_Adv	0	1	0	0
11026	frames\Action\Pw8FO7eRAoY\1656.jpg	Act_Adv	0	1	0	0
11027	frames\Action_Comedy\gRadASOF2m0\736.jpg	Act_Adv	0	1	0	0
11028	frames\Crime_Drama\BVwLpNGBqqY\2346.jpg	Thr_Hor_Cri	0	0	0	1
11029	frames\Comedy\VEgR-CiTK2E\46.jpg	Com_Rom	0	0	1	0
11030	frames\Adventure_Comedy\LRD16Y5xR9Y\46.jpg	Act_Adv	0	1	0	0
11031	frames\Adventure_Drama\ud1zpHW3ito\46.jpg	Act_Adv	0	1	0	0
11032	frames\Comedy_Drama\8-9wlwVvR1M\506.jpg	Com_Rom	0	0	1	0
11033	frames\Drama_Romance\2wy3acVALNI\1656.jpg	Com_Rom	0	0	1	0
11034	frames\Drama\5Ehdu6XTlBc\966.jpg	Drama	1	0	0	0
11035	frames\Action_Horror\oY1tp2HG06w\46.jpg	Thr_Hor_Cri	0	0	0	1
11036	frames\Drama\YR4qgOi7VQ0\2116.jpg	Drama	1	0	0	0
11037	frames\Action\8QMRQeYNd7M\276.jpg	Act_Adv	0	1	0	0
11038	frames\Adventure_Drama\RoP15HrFNu4\736.jpg	Act_Adv	0	1	0	0
11039	frames\Comedy\VzXMcMcBwA8\2806.jpg	Com_Rom	0	0	1	0
11040	frames\Action_Adventure\KM9SPmAD6M8\276.jpg	Act_Adv	0	1	0	0
11041	frames\Comedy_Crime\q8HcMk_IimM\2346.jpg	Thr_Hor_Cri	0	0	0	1
11042	frames\Comedy\NARUgQRZhL8\2346.jpg	Com_Rom	0	0	1	0
11043	frames\Comedy\sTDhNLLglf8\1426.jpg	Com_Rom	0	0	1	0
11044	frames\Adventure_Comedy\uI7ijvSCHcI\1426.jpg	Act_Adv	0	1	0	0
11045	frames\Comedy\BCC8LOkisAI\276.jpg	Com_Rom	0	0	1	0
11046	frames\Action_Adventure\EMKD4L6Peto\3036.jpg	Act_Adv	0	1	0	0
11047	frames\Action\OE7aSKZDjTo\966.jpg	Act_Adv	0	1	0	0
11048	frames\Action_Adventure\_CuE3lto5XA\966.jpg	Act_Adv	0	1	0	0
11049	frames\Drama\QxXRhbuqFEw\966.jpg	Drama	1	0	0	0
11050	frames\Comedy_Crime\BEKzJzaZ0Fk\736.jpg	Thr_Hor_Cri	0	0	0	1
11051	frames\Action_Comedy\3mw9rXZv4tY\2346.jpg	Act_Adv	0	1	0	0
11052	frames\Adventure_Comedy\-u1uwI5qJ74\3036.jpg	Act_Adv	0	1	0	0
11053	frames\Drama\ZNnk9L2LSZI\2806.jpg	Drama	1	0	0	0
11054	frames\Drama\aBADjCeFnuU\2576.jpg	Drama	1	0	0	0
11055	frames\Action_Drama\SooANfD9sWc\2346.jpg	Act_Adv	0	1	0	0
11056	frames\Adventure_Comedy\HmwZxnQbox8\2576.jpg	Act_Adv	0	1	0	0
11057	frames\Action\KwIg2QMWVOU\1426.jpg	Act_Adv	0	1	0	0
11058	frames\Crime_Drama\TeGaTTIBv1Y\46.jpg	Thr_Hor_Cri	0	0	0	1
