	path	genre	Drama	Act_Adv	Com_Rom	Thr_Hor_Cri
11451	frames\Adventure\UFFWH8N9SLk\2806.jpg	Act_Adv	0	1	0	0
11452	frames\Adventure\UFFWH8N9SLk\3036.jpg	Act_Adv	0	1	0	0
11453	frames\Adventure\UFFWH8N9SLk\46.jpg	Act_Adv	0	1	0	0
11454	frames\Adventure\UFFWH8N9SLk\506.jpg	Act_Adv	0	1	0	0
11455	frames\Adventure\UFFWH8N9SLk\736.jpg	Act_Adv	0	1	0	0
11456	frames\Adventure\UFFWH8N9SLk\966.jpg	Act_Adv	0	1	0	0
11457	frames\Adventure\uopoXtR0Kjk\1196.jpg	Act_Adv	0	1	0	0
11458	frames\Adventure\uopoXtR0Kjk\1426.jpg	Act_Adv	0	1	0	0
11459	frames\Adventure\uopoXtR0Kjk\1656.jpg	Act_Adv	0	1	0	0
11459	frames/Adventure/uopoXtR0Kjk/1656_aug.jpg	Act_Adv	0	1	0	0
11460	frames\Adventure\uopoXtR0Kjk\1886.jpg	Act_Adv	0	1	0	0
11461	frames\Adventure\uopoXtR0Kjk\2116.jpg	Act_Adv	0	1	0	0
11462	frames\Adventure\uopoXtR0Kjk\2346.jpg	Act_Adv	0	1	0	0
11463	frames\Adventure\uopoXtR0Kjk\2576.jpg	Act_Adv	0	1	0	0
11464	frames\Adventure\uopoXtR0Kjk\276.jpg	Act_Adv	0	1	0	0
11465	frames\Adventure\uopoXtR0Kjk\46.jpg	Act_Adv	0	1	0	0
11466	frames\Adventure\uopoXtR0Kjk\506.jpg	Act_Adv	0	1	0	0
11467	frames\Adventure\uopoXtR0Kjk\736.jpg	Act_Adv	0	1	0	0
11468	frames\Adventure\uopoXtR0Kjk\966.jpg	Act_Adv	0	1	0	0
11469	frames\Adventure\v1dTnLPL9gU\1196.jpg	Act_Adv	0	1	0	0
11470	frames\Adventure\v1dTnLPL9gU\1426.jpg	Act_Adv	0	1	0	0
11471	frames\Adventure\v1dTnLPL9gU\1656.jpg	Act_Adv	0	1	0	0
11472	frames\Adventure\v1dTnLPL9gU\1886.jpg	Act_Adv	0	1	0	0
11472	frames/Adventure/v1dTnLPL9gU/1886_aug.jpg	Act_Adv	0	1	0	0
11473	frames\Adventure\v1dTnLPL9gU\2116.jpg	Act_Adv	0	1	0	0
11474	frames\Adventure\v1dTnLPL9gU\2346.jpg	Act_Adv	0	1	0	0
11475	frames\Adventure\v1dTnLPL9gU\2576.jpg	Act_Adv	0	1	0	0
11476	frames\Adventure\v1dTnLPL9gU\276.jpg	Act_Adv	0	1	0	0
11477	frames\Adventure\v1dTnLPL9gU\2806.jpg	Act_Adv	0	1	0	0
11478	frames\Adventure\v1dTnLPL9gU\3036.jpg	Act_Adv	0	1	0	0
11479	frames\Adventure\v1dTnLPL9gU\46.jpg	Act_Adv	0	1	0	0
11480	frames\Adventure\v1dTnLPL9gU\506.jpg	Act_Adv	0	1	0	0
11481	frames\Adventure\v1dTnLPL9gU\736.jpg	Act_Adv	0	1	0	0
11482	frames\Adventure\v1dTnLPL9gU\966.jpg	Act_Adv	0	1	0	0
11483	frames\Adventure\v9pZdy4lZ7U\1196.jpg	Act_Adv	0	1	0	0
11484	frames\Adventure\v9pZdy4lZ7U\1426.jpg	Act_Adv	0	1	0	0
11485	frames\Adventure\v9pZdy4lZ7U\1656.jpg	Act_Adv	0	1	0	0
11486	frames\Adventure\v9pZdy4lZ7U\1886.jpg	Act_Adv	0	1	0	0
11486	frames/Adventure/v9pZdy4lZ7U/1886_aug.jpg	Act_Adv	0	1	0	0
11487	frames\Adventure\v9pZdy4lZ7U\2116.jpg	Act_Adv	0	1	0	0
11488	frames\Adventure\v9pZdy4lZ7U\2346.jpg	Act_Adv	0	1	0	0
11489	frames\Adventure\v9pZdy4lZ7U\2576.jpg	Act_Adv	0	1	0	0
11490	frames\Adventure\v9pZdy4lZ7U\276.jpg	Act_Adv	0	1	0	0
11491	frames\Adventure\v9pZdy4lZ7U\2806.jpg	Act_Adv	0	1	0	0
11491	frames/Adventure/v9pZdy4lZ7U/2806_aug.jpg	Act_Adv	0	1	0	0
11492	frames\Adventure\v9pZdy4lZ7U\3036.jpg	Act_Adv	0	1	0	0
11493	frames\Adventure\v9pZdy4lZ7U\3266.jpg	Act_Adv	0	1	0	0
11494	frames\Adventure\v9pZdy4lZ7U\46.jpg	Act_Adv	0	1	0	0
11495	frames\Adventure\v9pZdy4lZ7U\506.jpg	Act_Adv	0	1	0	0
11495	frames/Adventure/v9pZdy4lZ7U/506_aug.jpg	Act_Adv	0	1	0	0
11496	frames\Adventure\v9pZdy4lZ7U\736.jpg	Act_Adv	0	1	0	0
11497	frames\Adventure\v9pZdy4lZ7U\966.jpg	Act_Adv	0	1	0	0
11498	frames\Adventure\VIA2wUCj36Q\1196.jpg	Act_Adv	0	1	0	0
11498	frames/Adventure/VIA2wUCj36Q/1196_aug.jpg	Act_Adv	0	1	0	0
11499	frames\Adventure\VIA2wUCj36Q\1426.jpg	Act_Adv	0	1	0	0
11500	frames\Adventure\VIA2wUCj36Q\1656.jpg	Act_Adv	0	1	0	0
11501	frames\Adventure\VIA2wUCj36Q\1886.jpg	Act_Adv	0	1	0	0
11502	frames\Adventure\VIA2wUCj36Q\2116.jpg	Act_Adv	0	1	0	0
11503	frames\Adventure\VIA2wUCj36Q\2346.jpg	Act_Adv	0	1	0	0
11504	frames\Adventure\VIA2wUCj36Q\2576.jpg	Act_Adv	0	1	0	0
11505	frames\Adventure\VIA2wUCj36Q\276.jpg	Act_Adv	0	1	0	0
11506	frames\Adventure\VIA2wUCj36Q\2806.jpg	Act_Adv	0	1	0	0
11507	frames\Adventure\VIA2wUCj36Q\3036.jpg	Act_Adv	0	1	0	0
11508	frames\Adventure\VIA2wUCj36Q\3266.jpg	Act_Adv	0	1	0	0
11509	frames\Adventure\VIA2wUCj36Q\3496.jpg	Act_Adv	0	1	0	0
11510	frames\Adventure\VIA2wUCj36Q\3726.jpg	Act_Adv	0	1	0	0
11511	frames\Adventure\VIA2wUCj36Q\46.jpg	Act_Adv	0	1	0	0
11512	frames\Adventure\VIA2wUCj36Q\506.jpg	Act_Adv	0	1	0	0
11513	frames\Adventure\VIA2wUCj36Q\736.jpg	Act_Adv	0	1	0	0
11514	frames\Adventure\VIA2wUCj36Q\966.jpg	Act_Adv	0	1	0	0
11515	frames\Adventure\VKhEFVAoScI\1196.jpg	Act_Adv	0	1	0	0
11516	frames\Adventure\VKhEFVAoScI\1426.jpg	Act_Adv	0	1	0	0
11517	frames\Adventure\VKhEFVAoScI\1656.jpg	Act_Adv	0	1	0	0
11518	frames\Adventure\VKhEFVAoScI\1886.jpg	Act_Adv	0	1	0	0
11519	frames\Adventure\VKhEFVAoScI\2116.jpg	Act_Adv	0	1	0	0
11520	frames\Adventure\VKhEFVAoScI\2346.jpg	Act_Adv	0	1	0	0
11521	frames\Adventure\VKhEFVAoScI\2576.jpg	Act_Adv	0	1	0	0
11522	frames\Adventure\VKhEFVAoScI\276.jpg	Act_Adv	0	1	0	0
11523	frames\Adventure\VKhEFVAoScI\46.jpg	Act_Adv	0	1	0	0
11524	frames\Adventure\VKhEFVAoScI\506.jpg	Act_Adv	0	1	0	0
11525	frames\Adventure\VKhEFVAoScI\736.jpg	Act_Adv	0	1	0	0
11526	frames\Adventure\VKhEFVAoScI\966.jpg	Act_Adv	0	1	0	0
11527	frames\Adventure\VwE2USOqfNg\1196.jpg	Act_Adv	0	1	0	0
11528	frames\Adventure\VwE2USOqfNg\1426.jpg	Act_Adv	0	1	0	0
11529	frames\Adventure\VwE2USOqfNg\1656.jpg	Act_Adv	0	1	0	0
11530	frames\Adventure\VwE2USOqfNg\1886.jpg	Act_Adv	0	1	0	0
11531	frames\Adventure\VwE2USOqfNg\2116.jpg	Act_Adv	0	1	0	0
11532	frames\Adventure\VwE2USOqfNg\2346.jpg	Act_Adv	0	1	0	0
11533	frames\Adventure\VwE2USOqfNg\2576.jpg	Act_Adv	0	1	0	0
11534	frames\Adventure\VwE2USOqfNg\276.jpg	Act_Adv	0	1	0	0
11535	frames\Adventure\VwE2USOqfNg\46.jpg	Act_Adv	0	1	0	0
11536	frames\Adventure\VwE2USOqfNg\506.jpg	Act_Adv	0	1	0	0
11537	frames\Adventure\VwE2USOqfNg\736.jpg	Act_Adv	0	1	0	0
11538	frames\Adventure\VwE2USOqfNg\966.jpg	Act_Adv	0	1	0	0
11539	frames\Adventure\W7Ic9rZ9OQw\1196.jpg	Act_Adv	0	1	0	0
11540	frames\Adventure\W7Ic9rZ9OQw\1426.jpg	Act_Adv	0	1	0	0
11541	frames\Adventure\W7Ic9rZ9OQw\1656.jpg	Act_Adv	0	1	0	0
11542	frames\Adventure\W7Ic9rZ9OQw\1886.jpg	Act_Adv	0	1	0	0
11543	frames\Adventure\W7Ic9rZ9OQw\2116.jpg	Act_Adv	0	1	0	0
11544	frames\Adventure\W7Ic9rZ9OQw\276.jpg	Act_Adv	0	1	0	0
11545	frames\Adventure\W7Ic9rZ9OQw\46.jpg	Act_Adv	0	1	0	0
11546	frames\Adventure\W7Ic9rZ9OQw\506.jpg	Act_Adv	0	1	0	0
11547	frames\Adventure\W7Ic9rZ9OQw\736.jpg	Act_Adv	0	1	0	0
11548	frames\Adventure\W7Ic9rZ9OQw\966.jpg	Act_Adv	0	1	0	0
11549	frames\Adventure\WjyJ_ZUEMEw\1196.jpg	Act_Adv	0	1	0	0
11550	frames\Adventure\WjyJ_ZUEMEw\1426.jpg	Act_Adv	0	1	0	0
11551	frames\Adventure\WjyJ_ZUEMEw\1656.jpg	Act_Adv	0	1	0	0
11552	frames\Adventure\WjyJ_ZUEMEw\1886.jpg	Act_Adv	0	1	0	0
11553	frames\Adventure\WjyJ_ZUEMEw\2116.jpg	Act_Adv	0	1	0	0
11554	frames\Adventure\WjyJ_ZUEMEw\2346.jpg	Act_Adv	0	1	0	0
11555	frames\Adventure\WjyJ_ZUEMEw\2576.jpg	Act_Adv	0	1	0	0
11556	frames\Adventure\WjyJ_ZUEMEw\276.jpg	Act_Adv	0	1	0	0
11557	frames\Adventure\WjyJ_ZUEMEw\2806.jpg	Act_Adv	0	1	0	0
11558	frames\Adventure\WjyJ_ZUEMEw\3036.jpg	Act_Adv	0	1	0	0
11559	frames\Adventure\WjyJ_ZUEMEw\3266.jpg	Act_Adv	0	1	0	0
11560	frames\Adventure\WjyJ_ZUEMEw\46.jpg	Act_Adv	0	1	0	0
11561	frames\Adventure\WjyJ_ZUEMEw\506.jpg	Act_Adv	0	1	0	0
11562	frames\Adventure\WjyJ_ZUEMEw\736.jpg	Act_Adv	0	1	0	0
11563	frames\Adventure\WjyJ_ZUEMEw\966.jpg	Act_Adv	0	1	0	0
11564	frames\Adventure\Wq8gxNsz9ZQ\1196.jpg	Act_Adv	0	1	0	0
11565	frames\Adventure\Wq8gxNsz9ZQ\1426.jpg	Act_Adv	0	1	0	0
11566	frames\Adventure\Wq8gxNsz9ZQ\1656.jpg	Act_Adv	0	1	0	0
11567	frames\Adventure\Wq8gxNsz9ZQ\1886.jpg	Act_Adv	0	1	0	0
11568	frames\Adventure\Wq8gxNsz9ZQ\276.jpg	Act_Adv	0	1	0	0
11569	frames\Adventure\Wq8gxNsz9ZQ\46.jpg	Act_Adv	0	1	0	0
11570	frames\Adventure\Wq8gxNsz9ZQ\506.jpg	Act_Adv	0	1	0	0
11571	frames\Adventure\Wq8gxNsz9ZQ\736.jpg	Act_Adv	0	1	0	0
11572	frames\Adventure\Wq8gxNsz9ZQ\966.jpg	Act_Adv	0	1	0	0
11573	frames\Adventure\wRbKDoyN5oc\1196.jpg	Act_Adv	0	1	0	0
11574	frames\Adventure\wRbKDoyN5oc\1426.jpg	Act_Adv	0	1	0	0
11575	frames\Adventure\wRbKDoyN5oc\1656.jpg	Act_Adv	0	1	0	0
11576	frames\Adventure\wRbKDoyN5oc\1886.jpg	Act_Adv	0	1	0	0
11577	frames\Adventure\wRbKDoyN5oc\2116.jpg	Act_Adv	0	1	0	0
11577	frames/Adventure/wRbKDoyN5oc/2116_aug.jpg	Act_Adv	0	1	0	0
11578	frames\Adventure\wRbKDoyN5oc\2346.jpg	Act_Adv	0	1	0	0
11579	frames\Adventure\wRbKDoyN5oc\2576.jpg	Act_Adv	0	1	0	0
11580	frames\Adventure\wRbKDoyN5oc\276.jpg	Act_Adv	0	1	0	0
11581	frames\Adventure\wRbKDoyN5oc\46.jpg	Act_Adv	0	1	0	0
11582	frames\Adventure\wRbKDoyN5oc\506.jpg	Act_Adv	0	1	0	0
11583	frames\Adventure\wRbKDoyN5oc\736.jpg	Act_Adv	0	1	0	0
11583	frames/Adventure/wRbKDoyN5oc/736_aug.jpg	Act_Adv	0	1	0	0
11584	frames\Adventure\wRbKDoyN5oc\966.jpg	Act_Adv	0	1	0	0
11585	frames\Adventure\Wuer3mLqIxc\1196.jpg	Act_Adv	0	1	0	0
11586	frames\Adventure\Wuer3mLqIxc\1426.jpg	Act_Adv	0	1	0	0
11587	frames\Adventure\Wuer3mLqIxc\1656.jpg	Act_Adv	0	1	0	0
11588	frames\Adventure\Wuer3mLqIxc\1886.jpg	Act_Adv	0	1	0	0
11589	frames\Adventure\Wuer3mLqIxc\2116.jpg	Act_Adv	0	1	0	0
11590	frames\Adventure\Wuer3mLqIxc\2346.jpg	Act_Adv	0	1	0	0
11591	frames\Adventure\Wuer3mLqIxc\2576.jpg	Act_Adv	0	1	0	0
11592	frames\Adventure\Wuer3mLqIxc\276.jpg	Act_Adv	0	1	0	0
11592	frames/Adventure/Wuer3mLqIxc/276_aug.jpg	Act_Adv	0	1	0	0
11593	frames\Adventure\Wuer3mLqIxc\2806.jpg	Act_Adv	0	1	0	0
11594	frames\Adventure\Wuer3mLqIxc\3036.jpg	Act_Adv	0	1	0	0
11594	frames/Adventure/Wuer3mLqIxc/3036_aug.jpg	Act_Adv	0	1	0	0
11595	frames\Adventure\Wuer3mLqIxc\3266.jpg	Act_Adv	0	1	0	0
11596	frames\Adventure\Wuer3mLqIxc\3496.jpg	Act_Adv	0	1	0	0
11596	frames/Adventure/Wuer3mLqIxc/3496_aug.jpg	Act_Adv	0	1	0	0
11597	frames\Adventure\Wuer3mLqIxc\3726.jpg	Act_Adv	0	1	0	0
11598	frames\Adventure\Wuer3mLqIxc\3956.jpg	Act_Adv	0	1	0	0
11599	frames\Adventure\Wuer3mLqIxc\46.jpg	Act_Adv	0	1	0	0
11600	frames\Adventure\Wuer3mLqIxc\506.jpg	Act_Adv	0	1	0	0
11601	frames\Adventure\Wuer3mLqIxc\736.jpg	Act_Adv	0	1	0	0
11602	frames\Adventure\Wuer3mLqIxc\966.jpg	Act_Adv	0	1	0	0
11603	frames\Adventure\wUJccK4lV74\1196.jpg	Act_Adv	0	1	0	0
11604	frames\Adventure\wUJccK4lV74\1426.jpg	Act_Adv	0	1	0	0
11605	frames\Adventure\wUJccK4lV74\1656.jpg	Act_Adv	0	1	0	0
11606	frames\Adventure\wUJccK4lV74\1886.jpg	Act_Adv	0	1	0	0
11607	frames\Adventure\wUJccK4lV74\2116.jpg	Act_Adv	0	1	0	0
11608	frames\Adventure\wUJccK4lV74\2346.jpg	Act_Adv	0	1	0	0
11609	frames\Adventure\wUJccK4lV74\2576.jpg	Act_Adv	0	1	0	0
11610	frames\Adventure\wUJccK4lV74\276.jpg	Act_Adv	0	1	0	0
11611	frames\Adventure\wUJccK4lV74\2806.jpg	Act_Adv	0	1	0	0
11612	frames\Adventure\wUJccK4lV74\3036.jpg	Act_Adv	0	1	0	0
11613	frames\Adventure\wUJccK4lV74\46.jpg	Act_Adv	0	1	0	0
11614	frames\Adventure\wUJccK4lV74\506.jpg	Act_Adv	0	1	0	0
11615	frames\Adventure\wUJccK4lV74\736.jpg	Act_Adv	0	1	0	0
11616	frames\Adventure\wUJccK4lV74\966.jpg	Act_Adv	0	1	0	0
11617	frames\Adventure\WvQTrzonQAs\1196.jpg	Act_Adv	0	1	0	0
11618	frames\Adventure\WvQTrzonQAs\1426.jpg	Act_Adv	0	1	0	0
11619	frames\Adventure\WvQTrzonQAs\1656.jpg	Act_Adv	0	1	0	0
11620	frames\Adventure\WvQTrzonQAs\1886.jpg	Act_Adv	0	1	0	0
11621	frames\Adventure\WvQTrzonQAs\2116.jpg	Act_Adv	0	1	0	0
11622	frames\Adventure\WvQTrzonQAs\2346.jpg	Act_Adv	0	1	0	0
11623	frames\Adventure\WvQTrzonQAs\2576.jpg	Act_Adv	0	1	0	0
11624	frames\Adventure\WvQTrzonQAs\276.jpg	Act_Adv	0	1	0	0
11625	frames\Adventure\WvQTrzonQAs\2806.jpg	Act_Adv	0	1	0	0
11626	frames\Adventure\WvQTrzonQAs\3036.jpg	Act_Adv	0	1	0	0
11627	frames\Adventure\WvQTrzonQAs\46.jpg	Act_Adv	0	1	0	0
11628	frames\Adventure\WvQTrzonQAs\506.jpg	Act_Adv	0	1	0	0
11629	frames\Adventure\WvQTrzonQAs\736.jpg	Act_Adv	0	1	0	0
11630	frames\Adventure\WvQTrzonQAs\966.jpg	Act_Adv	0	1	0	0
11631	frames\Adventure\X2YJECANG6A\1196.jpg	Act_Adv	0	1	0	0
11632	frames\Adventure\X2YJECANG6A\1426.jpg	Act_Adv	0	1	0	0
11633	frames\Adventure\X2YJECANG6A\276.jpg	Act_Adv	0	1	0	0
11634	frames\Adventure\X2YJECANG6A\46.jpg	Act_Adv	0	1	0	0
11634	frames/Adventure/X2YJECANG6A/46_aug.jpg	Act_Adv	0	1	0	0
11635	frames\Adventure\X2YJECANG6A\506.jpg	Act_Adv	0	1	0	0
11636	frames\Adventure\X2YJECANG6A\736.jpg	Act_Adv	0	1	0	0
11637	frames\Adventure\X2YJECANG6A\966.jpg	Act_Adv	0	1	0	0
11638	frames\Adventure\XeO3jMZphhs\1196.jpg	Act_Adv	0	1	0	0
11639	frames\Adventure\XeO3jMZphhs\1426.jpg	Act_Adv	0	1	0	0
11640	frames\Adventure\XeO3jMZphhs\1656.jpg	Act_Adv	0	1	0	0
11640	frames/Adventure/XeO3jMZphhs/1656_aug.jpg	Act_Adv	0	1	0	0
11641	frames\Adventure\XeO3jMZphhs\1886.jpg	Act_Adv	0	1	0	0
11642	frames\Adventure\XeO3jMZphhs\2116.jpg	Act_Adv	0	1	0	0
11643	frames\Adventure\XeO3jMZphhs\2346.jpg	Act_Adv	0	1	0	0
11643	frames/Adventure/XeO3jMZphhs/2346_aug.jpg	Act_Adv	0	1	0	0
11644	frames\Adventure\XeO3jMZphhs\2576.jpg	Act_Adv	0	1	0	0
11645	frames\Adventure\XeO3jMZphhs\276.jpg	Act_Adv	0	1	0	0
11646	frames\Adventure\XeO3jMZphhs\2806.jpg	Act_Adv	0	1	0	0
11647	frames\Adventure\XeO3jMZphhs\46.jpg	Act_Adv	0	1	0	0
11648	frames\Adventure\XeO3jMZphhs\506.jpg	Act_Adv	0	1	0	0
11649	frames\Adventure\XeO3jMZphhs\736.jpg	Act_Adv	0	1	0	0
11650	frames\Adventure\XeO3jMZphhs\966.jpg	Act_Adv	0	1	0	0
11651	frames\Adventure\ydYaph8BQkE\1196.jpg	Act_Adv	0	1	0	0
11652	frames\Adventure\ydYaph8BQkE\1426.jpg	Act_Adv	0	1	0	0
11653	frames\Adventure\ydYaph8BQkE\1656.jpg	Act_Adv	0	1	0	0
11654	frames\Adventure\ydYaph8BQkE\1886.jpg	Act_Adv	0	1	0	0
11655	frames\Adventure\ydYaph8BQkE\2116.jpg	Act_Adv	0	1	0	0
11656	frames\Adventure\ydYaph8BQkE\2346.jpg	Act_Adv	0	1	0	0
11657	frames\Adventure\ydYaph8BQkE\2576.jpg	Act_Adv	0	1	0	0
11658	frames\Adventure\ydYaph8BQkE\276.jpg	Act_Adv	0	1	0	0
11659	frames\Adventure\ydYaph8BQkE\46.jpg	Act_Adv	0	1	0	0
11660	frames\Adventure\ydYaph8BQkE\506.jpg	Act_Adv	0	1	0	0
11661	frames\Adventure\ydYaph8BQkE\736.jpg	Act_Adv	0	1	0	0
11662	frames\Adventure\ydYaph8BQkE\966.jpg	Act_Adv	0	1	0	0
11663	frames\Adventure\YfdRr7MWax4\1196.jpg	Act_Adv	0	1	0	0
11664	frames\Adventure\YfdRr7MWax4\1426.jpg	Act_Adv	0	1	0	0
11665	frames\Adventure\YfdRr7MWax4\1656.jpg	Act_Adv	0	1	0	0
11666	frames\Adventure\YfdRr7MWax4\1886.jpg	Act_Adv	0	1	0	0
11667	frames\Adventure\YfdRr7MWax4\2116.jpg	Act_Adv	0	1	0	0
11667	frames/Adventure/YfdRr7MWax4/2116_aug.jpg	Act_Adv	0	1	0	0
11668	frames\Adventure\YfdRr7MWax4\2346.jpg	Act_Adv	0	1	0	0
11669	frames\Adventure\YfdRr7MWax4\2576.jpg	Act_Adv	0	1	0	0
11669	frames/Adventure/YfdRr7MWax4/2576_aug.jpg	Act_Adv	0	1	0	0
11670	frames\Adventure\YfdRr7MWax4\276.jpg	Act_Adv	0	1	0	0
11671	frames\Adventure\YfdRr7MWax4\2806.jpg	Act_Adv	0	1	0	0
11672	frames\Adventure\YfdRr7MWax4\3036.jpg	Act_Adv	0	1	0	0
11673	frames\Adventure\YfdRr7MWax4\3266.jpg	Act_Adv	0	1	0	0
11674	frames\Adventure\YfdRr7MWax4\46.jpg	Act_Adv	0	1	0	0
11675	frames\Adventure\YfdRr7MWax4\506.jpg	Act_Adv	0	1	0	0
11676	frames\Adventure\YfdRr7MWax4\736.jpg	Act_Adv	0	1	0	0
11677	frames\Adventure\YfdRr7MWax4\966.jpg	Act_Adv	0	1	0	0
11678	frames\Adventure\yuU4pFcEgWo\1196.jpg	Act_Adv	0	1	0	0
11679	frames\Adventure\yuU4pFcEgWo\1426.jpg	Act_Adv	0	1	0	0
11679	frames/Adventure/yuU4pFcEgWo/1426_aug.jpg	Act_Adv	0	1	0	0
11680	frames\Adventure\yuU4pFcEgWo\1656.jpg	Act_Adv	0	1	0	0
11681	frames\Adventure\yuU4pFcEgWo\1886.jpg	Act_Adv	0	1	0	0
11682	frames\Adventure\yuU4pFcEgWo\2116.jpg	Act_Adv	0	1	0	0
11683	frames\Adventure\yuU4pFcEgWo\2346.jpg	Act_Adv	0	1	0	0
11683	frames/Adventure/yuU4pFcEgWo/2346_aug.jpg	Act_Adv	0	1	0	0
11684	frames\Adventure\yuU4pFcEgWo\2576.jpg	Act_Adv	0	1	0	0
11685	frames\Adventure\yuU4pFcEgWo\276.jpg	Act_Adv	0	1	0	0
11686	frames\Adventure\yuU4pFcEgWo\2806.jpg	Act_Adv	0	1	0	0
11687	frames\Adventure\yuU4pFcEgWo\3036.jpg	Act_Adv	0	1	0	0
11687	frames/Adventure/yuU4pFcEgWo/3036_aug.jpg	Act_Adv	0	1	0	0
11688	frames\Adventure\yuU4pFcEgWo\46.jpg	Act_Adv	0	1	0	0
11689	frames\Adventure\yuU4pFcEgWo\506.jpg	Act_Adv	0	1	0	0
11690	frames\Adventure\yuU4pFcEgWo\736.jpg	Act_Adv	0	1	0	0
11691	frames\Adventure\yuU4pFcEgWo\966.jpg	Act_Adv	0	1	0	0
11692	frames\Adventure\YV-vi9NuyTw\1196.jpg	Act_Adv	0	1	0	0
11693	frames\Adventure\YV-vi9NuyTw\1426.jpg	Act_Adv	0	1	0	0
11694	frames\Adventure\YV-vi9NuyTw\1656.jpg	Act_Adv	0	1	0	0
11695	frames\Adventure\YV-vi9NuyTw\1886.jpg	Act_Adv	0	1	0	0
11696	frames\Adventure\YV-vi9NuyTw\2116.jpg	Act_Adv	0	1	0	0
11697	frames\Adventure\YV-vi9NuyTw\2346.jpg	Act_Adv	0	1	0	0
11698	frames\Adventure\YV-vi9NuyTw\2576.jpg	Act_Adv	0	1	0	0
11699	frames\Adventure\YV-vi9NuyTw\276.jpg	Act_Adv	0	1	0	0
11700	frames\Adventure\YV-vi9NuyTw\46.jpg	Act_Adv	0	1	0	0
11701	frames\Adventure\YV-vi9NuyTw\506.jpg	Act_Adv	0	1	0	0
11702	frames\Adventure\YV-vi9NuyTw\736.jpg	Act_Adv	0	1	0	0
11703	frames\Adventure\YV-vi9NuyTw\966.jpg	Act_Adv	0	1	0	0
11704	frames\Adventure\Z-Hye1zg5IU\1196.jpg	Act_Adv	0	1	0	0
11705	frames\Adventure\Z-Hye1zg5IU\1426.jpg	Act_Adv	0	1	0	0
11706	frames\Adventure\Z-Hye1zg5IU\1656.jpg	Act_Adv	0	1	0	0
11707	frames\Adventure\Z-Hye1zg5IU\1886.jpg	Act_Adv	0	1	0	0
11708	frames\Adventure\Z-Hye1zg5IU\2116.jpg	Act_Adv	0	1	0	0
11709	frames\Adventure\Z-Hye1zg5IU\2346.jpg	Act_Adv	0	1	0	0
11710	frames\Adventure\Z-Hye1zg5IU\2576.jpg	Act_Adv	0	1	0	0
11711	frames\Adventure\Z-Hye1zg5IU\276.jpg	Act_Adv	0	1	0	0
11712	frames\Adventure\Z-Hye1zg5IU\2806.jpg	Act_Adv	0	1	0	0
11713	frames\Adventure\Z-Hye1zg5IU\3036.jpg	Act_Adv	0	1	0	0
11714	frames\Adventure\Z-Hye1zg5IU\46.jpg	Act_Adv	0	1	0	0
11715	frames\Adventure\Z-Hye1zg5IU\506.jpg	Act_Adv	0	1	0	0
11716	frames\Adventure\Z-Hye1zg5IU\736.jpg	Act_Adv	0	1	0	0
11716	frames/Adventure/Z-Hye1zg5IU/736_aug.jpg	Act_Adv	0	1	0	0
11717	frames\Adventure\Z-Hye1zg5IU\966.jpg	Act_Adv	0	1	0	0
11718	frames\Adventure\zR7Zj6ZFyUY\1196.jpg	Act_Adv	0	1	0	0
11719	frames\Adventure\zR7Zj6ZFyUY\1426.jpg	Act_Adv	0	1	0	0
11720	frames\Adventure\zR7Zj6ZFyUY\1656.jpg	Act_Adv	0	1	0	0
11721	frames\Adventure\zR7Zj6ZFyUY\1886.jpg	Act_Adv	0	1	0	0
11722	frames\Adventure\zR7Zj6ZFyUY\2116.jpg	Act_Adv	0	1	0	0
11723	frames\Adventure\zR7Zj6ZFyUY\2346.jpg	Act_Adv	0	1	0	0
11724	frames\Adventure\zR7Zj6ZFyUY\2576.jpg	Act_Adv	0	1	0	0
11725	frames\Adventure\zR7Zj6ZFyUY\276.jpg	Act_Adv	0	1	0	0
11726	frames\Adventure\zR7Zj6ZFyUY\46.jpg	Act_Adv	0	1	0	0
11726	frames/Adventure/zR7Zj6ZFyUY/46_aug.jpg	Act_Adv	0	1	0	0
11727	frames\Adventure\zR7Zj6ZFyUY\506.jpg	Act_Adv	0	1	0	0
11727	frames/Adventure/zR7Zj6ZFyUY/506_aug.jpg	Act_Adv	0	1	0	0
11728	frames\Adventure\zR7Zj6ZFyUY\736.jpg	Act_Adv	0	1	0	0
11729	frames\Adventure\zR7Zj6ZFyUY\966.jpg	Act_Adv	0	1	0	0
11730	frames\Adventure_Comedy\-0f67QE-HP8\1196.jpg	Act_Adv	0	1	0	0
11731	frames\Adventure_Comedy\-0f67QE-HP8\1426.jpg	Act_Adv	0	1	0	0
11732	frames\Adventure_Comedy\-0f67QE-HP8\1656.jpg	Act_Adv	0	1	0	0
11733	frames\Adventure_Comedy\-0f67QE-HP8\1886.jpg	Act_Adv	0	1	0	0
11734	frames\Adventure_Comedy\-0f67QE-HP8\2116.jpg	Act_Adv	0	1	0	0
11735	frames\Adventure_Comedy\-0f67QE-HP8\2346.jpg	Act_Adv	0	1	0	0
11735	frames/Adventure_Comedy/-0f67QE-HP8/2346_aug.jpg	Act_Adv	0	1	0	0
11736	frames\Adventure_Comedy\-0f67QE-HP8\2576.jpg	Act_Adv	0	1	0	0
11737	frames\Adventure_Comedy\-0f67QE-HP8\276.jpg	Act_Adv	0	1	0	0
